cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.14.0
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.7
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/bigquery	v1.78.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.11.0
cloud.google.com/go/monitoring	v1.29.0
cloud.google.com/go/storage	v1.63.0
cloudquery/missingtables	
cloudquery/tablesdiff	
filippo.io/edwards25519	v1.2.0
github.com/99designs/go-keychain	v0.0.0-20191008050251-8e49817e8af4
github.com/99designs/keyring	v1.2.2
github.com/adrg/xdg	v0.5.3
github.com/alexbrainman/sspi	v0.0.0-20210105120005-909beea2cc74
github.com/andybalholm/brotli	v1.2.1
github.com/apache/arrow-go/v18	v18.6.0
github.com/apache/arrow/go/v13	v13.0.0
github.com/apache/arrow/go/v13	v13.0.0-20230731205701-112f94971882
github.com/apache/arrow/go/v15	v15.0.2
github.com/apache/thrift	v0.23.0
github.com/apache/tinkerpop/gremlin-go/v3	v3.8.1
github.com/apapsch/go-jsonmerge/v2	v2.0.0
github.com/avast/retry-go/v5	v5.0.0
github.com/aws/aws-lambda-go	v1.47.0
github.com/aws/aws-sdk-go-v2	v1.30.5
github.com/aws/aws-sdk-go-v2	v1.41.9
github.com/aws/aws-sdk-go-v2	v1.42.1
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.14
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.8
github.com/aws/aws-sdk-go-v2/config	v1.27.33
github.com/aws/aws-sdk-go-v2/config	v1.32.20
github.com/aws/aws-sdk-go-v2/config	v1.32.29
github.com/aws/aws-sdk-go-v2/credentials	v1.17.32
github.com/aws/aws-sdk-go-v2/credentials	v1.19.19
github.com/aws/aws-sdk-go-v2/credentials	v1.19.28
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.16.13
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.25
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.30
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.16.15
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.22.32
github.com/aws/aws-sdk-go-v2/feature/s3/transfermanager	v0.3.1
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.3.17
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.25
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.30
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.6.17
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.25
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.30
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.1
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.26
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.31
github.com/aws/aws-sdk-go-v2/service/athena	v1.44.7
github.com/aws/aws-sdk-go-v2/service/firehose	v1.45.0
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.11.4
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.10
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.13
