cel.dev/expr	v0.19.0
cloud.google.com/go/compute/metadata	v0.5.2
dario.cat/mergo	v1.0.1
filippo.io/edwards25519	v1.1.0
github.com/AdaLogics/go-fuzz-headers	v0.0.0-20240806141605-e8a1dd7889d6
github.com/Azure/go-ansiterm	v0.0.0-20210617225240-d185dfc1b5a1
github.com/BurntSushi/toml	v1.2.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.25.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.3.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/Microsoft/go-winio	v0.6.2
github.com/aarondl/json	v0.0.0-20221020222930-8b0db17ef1bf
github.com/aarondl/opt	v0.0.0-20250607033636-982744e1bd65
github.com/antihax/optional	v1.0.0
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/cenkalti/backoff/v4	v4.2.1
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20240905190251-b4127c9b8d78
github.com/coder/websocket	v1.8.12
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/containerd/platforms	v0.2.1
github.com/containerd/typeurl/v2	v2.2.0
github.com/cpuguy83/dockercfg	v0.3.2
github.com/cpuguy83/go-md2man/v2	v2.0.2
github.com/creack/pty	v1.1.18
github.com/davecgh/go-spew	v1.1.1
github.com/distribution/reference	v0.6.0
github.com/docker/docker	v28.2.2+incompatible
github.com/docker/go-connections	v0.5.0
github.com/docker/go-units	v0.5.0
github.com/dustin/go-humanize	v1.0.1
github.com/ebitengine/purego	v0.8.4
github.com/envoyproxy/go-control-plane	v0.13.1
github.com/envoyproxy/protoc-gen-validate	v1.1.0
github.com/felixge/httpsnoop	v1.0.4
github.com/frankban/quicktest	v1.14.6
github.com/friendsofgo/errors	v0.9.2
github.com/fsnotify/fsnotify	v1.6.0
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.2.6
github.com/go-quicktest/qt	v1.101.0
github.com/go-sql-driver/mysql	v1.7.2-0.20231213112541-0004702b931d
github.com/go-viper/mapstructure/v2	v2.0.0-alpha.1
github.com/gofrs/uuid/v5	v5.4.0
github.com/gogo/protobuf	v1.3.2
github.com/golang/glog	v1.2.3
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/pprof	v0.0.0-20221118152302-e6195bd50e26
github.com/google/uuid	v1.6.0
github.com/grpc-ecosystem/grpc-gateway/v2	v2.26.3
github.com/huandu/xstrings	v1.5.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.7.5
github.com/jackc/puddle/v2	v2.2.2
github.com/kballard/go-shellquote	v0.0.0-20180428030007-95032a82bc51
github.com/kisielk/errcheck	v1.5.0
github.com/kisielk/gotool	v1.0.0
github.com/klauspost/compress	v1.18.0
github.com/knadh/koanf/maps	v0.1.1
github.com/knadh/koanf/parsers/yaml	v0.1.0
github.com/knadh/koanf/providers/confmap	v0.1.0
github.com/knadh/koanf/providers/env	v0.1.0
github.com/knadh/koanf/providers/file	v0.1.0
github.com/knadh/koanf/v2	v2.1.0
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/lib/pq	v1.10.9
github.com/lufia/plan9stats	v0.0.0-20211012122336-39d0f177ccd0
github.com/magiconair/properties	v1.8.10
github.com/mattn/go-isatty	v0.0.20
github.com/mattn/go-sqlite3	v1.14.16
github.com/mdelapenya/tlscert	v0.2.0
github.com/mitchellh/copystructure	v1.2.0
github.com/mitchellh/reflectwalk	v1.0.2
github.com/moby/docker-image-spec	v1.3.1
github.com/moby/go-archive	v0.1.0
github.com/moby/patternmatcher	v0.6.0
github.com/moby/sys/atomicwriter	v0.1.0
github.com/moby/sys/mount	v0.3.4
github.com/moby/sys/mountinfo	v0.7.2
github.com/moby/sys/reexec	v0.1.0
github.com/moby/sys/sequential	v0.6.0
github.com/moby/sys/user	v0.4.0
github.com/moby/sys/userns	v0.1.0
github.com/moby/term	v0.5.0
github.com/morikuni/aec	v1.0.0
github.com/ncruces/go-strftime	v0.1.9
github.com/nsf/jsondiff	v0.0.0-20210926074059-1e845ec5d249
github.com/opencontainers/go-digest	v1.0.0
github.com/opencontainers/image-spec	v1.1.1
github.com/pganalyze/pg_query_go/v6	v6.1.0
github.com/pkg/errors	v0.9.1
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/power-devops/perfstat	v0.0.0-20210106213030-5aafc221ea8c
github.com/qdm12/reprint	v0.0.0-20200326205758-722754a53494
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/rogpeppe/fastuuid	v1.2.0
github.com/rogpeppe/go-internal	v1.13.1
github.com/russross/blackfriday	v1.6.0
github.com/russross/blackfriday/v2	v2.1.0
github.com/santhosh-tekuri/jsonschema/v5	v5.3.1
github.com/shirou/gopsutil/v4	v4.25.5
github.com/shopspring/decimal	v1.4.0
github.com/sirupsen/logrus	v1.9.3
github.com/spf13/cast	v1.7.0
github.com/stephenafamo/fakedb	v0.0.0-20221230081958-0b86f816ed97
github.com/stephenafamo/scan	v0.9.0
github.com/stephenafamo/sqlparser	v0.0.0-20260122161205-e324475bd1fc
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.10.0
github.com/testcontainers/testcontainers-go	v0.38.0
github.com/testcontainers/testcontainers-go/modules/mysql	v0.37.0
github.com/testcontainers/testcontainers-go/modules/postgres	v0.38.0
github.com/tetratelabs/wazero	v1.9.0
github.com/tklauser/go-sysconf	v0.3.12
github.com/tklauser/numcpus	v0.6.1
github.com/tursodatabase/libsql-client-go	v0.0.0-20240902231107-85af5b9d094d
github.com/urfave/cli/v2	v2.23.7
github.com/volatiletech/inflect	v0.0.1
github.com/volatiletech/strmangle	v0.0.6
github.com/wasilibs/go-pgquery	v0.0.0-20250409022910-10ac41983c07
github.com/wasilibs/wazero-helpers	v0.0.0-20240620070341-3dff1577cd52
github.com/xrash/smetrics	v0.0.0-20201216005158-039620a65673
github.com/yuin/goldmark	v1.4.13
github.com/yusufpapurcu/wmi	v1.2.4
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/detectors/gcp	v1.32.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.49.0
go.opentelemetry.io/otel	v1.35.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace	v1.19.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp	v1.19.0
go.opentelemetry.io/otel/metric	v1.35.0
go.opentelemetry.io/otel/sdk	v1.32.0
go.opentelemetry.io/otel/sdk/metric	v1.32.0
go.opentelemetry.io/otel/trace	v1.35.0
go.opentelemetry.io/proto/otlp	v1.0.0
golang.org/x/crypto	v0.37.0
golang.org/x/exp	v0.0.0-20250305212735-054e65f0b394
golang.org/x/mod	v0.24.0
golang.org/x/net	v0.38.0
golang.org/x/oauth2	v0.27.0
golang.org/x/sync	v0.13.0
golang.org/x/sys	v0.32.0
golang.org/x/telemetry	v0.0.0-20240521205824-bda55230c457
golang.org/x/term	v0.31.0
golang.org/x/text	v0.24.0
golang.org/x/time	v0.0.0-20220210224613-90d013bbcef8
golang.org/x/tools	v0.31.0
golang.org/x/xerrors	v0.0.0-20220907171357-04be3eba64a2
google.golang.org/genproto/googleapis/api	v0.0.0-20250303144028-a0af3efb3deb
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250303144028-a0af3efb3deb
google.golang.org/grpc	v1.70.0
google.golang.org/protobuf	v1.36.5
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v2	v2.3.0
gopkg.in/yaml.v3	v3.0.1
gotest.tools/v3	v3.5.2
lukechampine.com/uint128	v1.2.0
modernc.org/cc/v3	v3.41.0
modernc.org/cc/v4	v4.20.0
modernc.org/ccgo/v3	v3.17.0
modernc.org/ccgo/v4	v4.16.0
modernc.org/ccorpus	v1.11.6
modernc.org/fileutil	v1.3.0
modernc.org/gc/v2	v2.4.1
modernc.org/httpfs	v1.0.6
modernc.org/libc	v1.49.3
modernc.org/mathutil	v1.6.0
modernc.org/memory	v1.8.0
modernc.org/opt	v0.1.3
modernc.org/sortutil	v1.2.0
modernc.org/sqlite	v1.20.3
modernc.org/strutil	v1.2.0
modernc.org/tcl	v1.15.0
modernc.org/token	v1.1.0
modernc.org/z	v1.7.0
mvdan.cc/gofumpt	v0.7.0
