cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.9.0
cloud.google.com/go/longrunning	v0.11.0
cloud.google.com/go/monitoring	v1.27.0
cloud.google.com/go/spanner	v1.91.0
dario.cat/mergo	v1.0.2
filippo.io/edwards25519	v1.2.0
github.com/ClickHouse/ch-go	v0.71.0
github.com/ClickHouse/clickhouse-go/v2	v2.45.0
github.com/ClickHouse/clickhouse-go/v2	v2.46.0
github.com/GoogleCloudPlatform/grpc-gcp-go/grpcgcp	v1.6.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.32.0
github.com/Nvveen/Gotty	v0.0.0-20120604004816-cd527374f1e5
github.com/andybalholm/brotli	v1.2.1
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/coder/websocket	v1.8.14
github.com/containerd/continuity	v0.4.5
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/davecgh/go-spew	v1.1.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/distribution/reference	v0.6.0
github.com/docker/cli	v29.4.1%2Bincompatible
github.com/docker/go-connections	v0.7.0
github.com/docker/go-units	v0.5.0
github.com/dustin/go-humanize	v1.0.1
github.com/elastic/go-sysinfo	v1.15.4
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/felixge/httpsnoop	v1.0.4
github.com/go-faster/city	v1.0.1
github.com/go-faster/errors	v0.7.1
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.10.0
github.com/go-sql-driver/mysql	v1.9.3
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/golang-jwt/jwt/v4	v4.5.2
github.com/golang-sql/civil	v0.0.0-20220223132316-b832511892a9
github.com/golang-sql/sqlexp	v0.1.0
github.com/google/s2a-go	v0.1.9
github.com/google/shlex	v0.0.0-20191202100458-e7afc7fbc510
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.15
github.com/googleapis/gax-go/v2	v2.22.0
github.com/googleapis/go-sql-spanner	v1.25.0
github.com/hashicorp/golang-lru/v2	v2.0.7
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/pgx/v5	v5.9.2
github.com/jackc/puddle/v2	v2.2.2
github.com/joho/godotenv	v1.5.1
github.com/jonboulle/clockwork	v0.5.0
github.com/klauspost/compress	v1.18.5
github.com/mfridman/interpolate	v0.0.2
github.com/mfridman/xflag	v0.1.0
github.com/microsoft/go-mssqldb	v1.10.0
github.com/moby/docker-image-spec	v1.3.1
github.com/moby/moby/api	v1.54.2
github.com/moby/moby/api	v1.55.0
github.com/moby/moby/client	v0.4.1
github.com/moby/moby/client	v0.5.0
github.com/moby/sys/user	v0.4.0
github.com/moby/term	v0.5.2
github.com/opencontainers/go-digest	v1.0.0
github.com/opencontainers/image-spec	v1.1.1
github.com/opencontainers/runc	v1.3.6
github.com/ory/dockertest/v3	v3.12.0
github.com/paulmach/orb	v0.13.0
github.com/pierrec/lz4/v4	v4.1.26
github.com/pmezard/go-difflib	v1.0.0
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/prometheus/procfs	v0.20.1
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/segmentio/asm	v1.2.1
github.com/sethvargo/go-retry	v0.3.0
github.com/shopspring/decimal	v1.4.0
github.com/sirupsen/logrus	v1.9.4
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/stretchr/testify	v1.11.1
github.com/tursodatabase/libsql-client-go	v0.0.0-20251219100830-236aa1ff8acc
github.com/vertica/vertica-sql-go	v1.3.6
github.com/xeipuuv/gojsonpointer	v0.0.0-20190905194746-02993c407bfb
github.com/xeipuuv/gojsonreference	v0.0.0-20180127040603-bd5ef7bd5415
github.com/xeipuuv/gojsonschema	v1.2.0
github.com/ydb-platform/ydb-go-genproto	v0.0.0-20260311095541-ebbf792c1180
github.com/ydb-platform/ydb-go-genproto	v0.0.0-20260428144813-1c07baab7f7b
github.com/ydb-platform/ydb-go-sdk/v3	v3.135.0
github.com/ydb-platform/ydb-go-sdk/v3	v3.141.1
github.com/ziutek/mymysql	v1.5.4
go.opencensus.io	v0.24.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.43.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.68.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.68.0
go.opentelemetry.io/otel	v1.43.0
go.opentelemetry.io/otel/metric	v1.43.0
go.opentelemetry.io/otel/sdk	v1.43.0
go.opentelemetry.io/otel/sdk/metric	v1.43.0
go.opentelemetry.io/otel/trace	v1.43.0
go.uber.org/multierr	v1.11.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.52.0
golang.org/x/exp	v0.0.0-20260410095643-746e56fc9e2f
golang.org/x/net	v0.55.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.20.0
golang.org/x/sync	v0.21.0
golang.org/x/sys	v0.45.0
golang.org/x/text	v0.37.0
golang.org/x/time	v0.15.0
google.golang.org/api	v0.276.0
google.golang.org/genproto	v0.0.0-20260420184626-e10c466a9529
google.golang.org/genproto/googleapis/api	v0.0.0-20260420184626-e10c466a9529
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260420184626-e10c466a9529
google.golang.org/grpc	v1.80.0
google.golang.org/protobuf	v1.36.11
gopkg.in/yaml.v3	v3.0.1
modernc.org/libc	v1.73.4
modernc.org/mathutil	v1.7.1
modernc.org/memory	v1.11.0
modernc.org/sqlite	v1.53.0
