cel.dev/expr	v0.16.0
cloud.google.com/go	v0.112.2
cloud.google.com/go/auth	v0.13.0
cloud.google.com/go/auth/oauth2adapt	v0.2.6
cloud.google.com/go/compute/metadata	v0.6.0
cloud.google.com/go/longrunning	v0.5.6
cloud.google.com/go/translate	v1.10.3
github.com/andybalholm/brotli	v1.1.1
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20240723142845-024c85f92f20
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/envoyproxy/go-control-plane	v0.13.0
github.com/envoyproxy/protoc-gen-validate	v1.1.0
github.com/felixge/httpsnoop	v1.0.4
github.com/getkin/kin-openapi	v0.132.0
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.21.0
github.com/go-openapi/swag	v0.23.0
github.com/go-test/deep	v1.0.8
github.com/gofiber/fiber/v2	v2.52.5
github.com/golang-jwt/jwt/v4	v4.5.1
github.com/golang/glog	v1.2.2
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/protobuf	v1.5.4
github.com/golang/snappy	v0.0.4
github.com/google/go-cmp	v0.6.0
github.com/google/go-pkcs11	v0.3.0
github.com/google/s2a-go	v0.1.8
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.4
github.com/googleapis/gax-go/v2	v2.14.0
github.com/gorilla/mux	v1.8.0
github.com/joho/godotenv	v1.5.1
github.com/josharian/intern	v1.0.0
github.com/klauspost/compress	v1.17.11
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/mailru/easyjson	v0.7.7
github.com/mattn/go-colorable	v0.1.13
github.com/mattn/go-isatty	v0.0.20
github.com/mattn/go-runewidth	v0.0.16
github.com/mohae/deepcopy	v0.0.0-20170929034955-c48cc78d4826
github.com/montanaflynn/stats	v0.7.1
github.com/oasdiff/yaml	v0.0.0-20250309154309-f31be36b4037
github.com/oasdiff/yaml3	v0.0.0-20250309153720-d2182401db90
github.com/perimeterx/marshmallow	v1.1.5
github.com/philhofer/fwd	v1.1.2
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/redis/go-redis/v9	v9.7.0
github.com/rivo/uniseg	v0.4.7
github.com/rogpeppe/go-internal	v1.12.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.10.0
github.com/tinylib/msgp	v1.1.8
github.com/ugorji/go/codec	v1.2.7
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fasthttp	v1.57.0
github.com/valyala/tcplisten	v1.0.0
github.com/xdg-go/pbkdf2	v1.0.0
github.com/xdg-go/scram	v1.1.2
github.com/xdg-go/stringprep	v1.0.4
github.com/xyproto/randomstring	v1.0.5
github.com/youmark/pkcs8	v0.0.0-20240726163527-a2c0da244d78
github.com/yuin/goldmark	v1.4.13
go.mongodb.org/mongo-driver	v1.17.1
go.opencensus.io	v0.24.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.54.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.54.0
go.opentelemetry.io/otel	v1.29.0
go.opentelemetry.io/otel/metric	v1.29.0
go.opentelemetry.io/otel/trace	v1.29.0
golang.org/x/crypto	v0.31.0
golang.org/x/mod	v0.17.0
golang.org/x/net	v0.33.0
golang.org/x/oauth2	v0.24.0
golang.org/x/sync	v0.10.0
golang.org/x/sys	v0.28.0
golang.org/x/term	v0.27.0
golang.org/x/text	v0.21.0
golang.org/x/time	v0.8.0
golang.org/x/tools	v0.21.1-0.20240508182429-e35e4ccd0d2d
golang.org/x/xerrors	v0.0.0-20191204190536-9bdfabe68543
google.golang.org/api	v0.214.0
google.golang.org/appengine	v1.6.8
google.golang.org/genproto/googleapis/api	v0.0.0-20241104194629-dd2ea8efbc28
google.golang.org/genproto/googleapis/bytestream	v0.0.0-20241209162323-e6fa225c2576
google.golang.org/genproto/googleapis/rpc	v0.0.0-20241209162323-e6fa225c2576
google.golang.org/grpc	v1.67.1
google.golang.org/protobuf	v1.35.2
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3	v3.0.1
