cel.dev/expr	v0.25.1
cloud.google.com/go	v0.121.0
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.16.1
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.2
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.2
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.53.0
cloud.google.com/go/storage	v1.61.3
dario.cat/mergo	v1.0.2
github.com/Azure/go-ntlmssp	v0.1.1
github.com/BurntSushi/toml	v1.6.0
github.com/ChrisTrenkamp/goxpath	v0.0.0-20210404020558-97928f7e12b6
github.com/CycloneDX/cyclonedx-go	v0.11.0
github.com/DataDog/zstd	v1.5.5
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.51.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.53.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.4.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/OneOfOne/xxhash	v1.2.8
github.com/ProtonMail/go-crypto	v1.4.1
github.com/STARRY-S/zip	v0.2.3
github.com/acobaugh/osrelease	v0.1.0
github.com/adrg/xdg	v0.5.3
github.com/agext/levenshtein	v1.2.3
github.com/anchore/clio	v0.0.0-20250319180342-2cfe4b0cb716
github.com/anchore/fangs	v0.0.0-20250319222917-446a1e748ec2
github.com/anchore/go-collections	v0.0.0-20251016125210-a3c352120e8c
github.com/anchore/go-homedir	v0.0.0-20250319154043-c29668562e4d
github.com/anchore/go-logger	v0.0.0-20250318195838-07ae343dd722
github.com/anchore/go-lzo	v0.1.0
github.com/anchore/go-macholibre	v0.0.0-20220308212642-53e6d0aaf6fb
github.com/anchore/go-rpmdb	v0.0.0-20250516171929-f77691e1faec
github.com/anchore/go-struct-converter	v0.1.0
github.com/anchore/go-sync	v0.0.0-20250326131806-4eda43a485b6
