cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.11.0
cloud.google.com/go/kms	v1.31.0
cloud.google.com/go/longrunning	v0.13.0
cloud.google.com/go/pubsub	v1.50.2
cloud.google.com/go/pubsub/v2	v2.6.0
delayed-messages	
delayed-requeue	
exactly-once-delivery	
filippo.io/edwards25519	v1.1.0
filippo.io/edwards25519	v1.2.0
github.com/IBM/sarama	v1.48.1
github.com/Rican7/retry	v0.3.1
github.com/ThreeDotsLabs/watermill-amqp/v2	v2.1.3
github.com/ThreeDotsLabs/watermill-amqp/v3	v3.0.2
github.com/ThreeDotsLabs/watermill-aws	v1.0.2
github.com/ThreeDotsLabs/watermill-googlecloud	v1.2.6
github.com/ThreeDotsLabs/watermill-googlecloud/v2	v2.0.0
github.com/ThreeDotsLabs/watermill-http	v1.1.4
github.com/ThreeDotsLabs/watermill-http/v2	v2.3.1
github.com/ThreeDotsLabs/watermill-io	v1.1.2
github.com/ThreeDotsLabs/watermill-kafka/v3	v3.1.2
github.com/ThreeDotsLabs/watermill-nats	v1.0.7
github.com/ThreeDotsLabs/watermill-nats/v2	v2.1.3
github.com/ThreeDotsLabs/watermill-redisstream	v1.4.5
github.com/ThreeDotsLabs/watermill-routing-example/server	
github.com/ThreeDotsLabs/watermill-sql/v4	v4.1.3
github.com/ThreeDotsLabs/watermill-sqlite/test	v0.1.1
github.com/ThreeDotsLabs/watermill-sqlite/wmsqlitemodernc	v0.1.2
github.com/ThreeDotsLabs/watermill-sqlite/wmsqlitezombiezen	v0.1.2
github.com/ThreeDotsLabs/watermill/dev/update-examples-deps	
github.com/ThreeDotsLabs/watermill/dev/validate-examples	
github.com/ThreeDotsLabs/watermill/docs/content/docs/snippets/tail-log-file	
github.com/ThreeDotsLabs/watermill/tools/mill	
github.com/ThreeDotsLabs/watermill/tools/pq	
github.com/a-h/templ	v0.3.1020
github.com/ajg/form	v1.7.1
github.com/armon/go-metrics	v0.0.0-20190430140413-ec5e00d3c878
github.com/aws/aws-sdk-go-v2	v1.41.7
github.com/aws/aws-sdk-go-v2/config	v1.31.2
github.com/aws/aws-sdk-go-v2/credentials	v1.18.6
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.4
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.23
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.23
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.3
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.0
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.4
github.com/aws/aws-sdk-go-v2/service/sns	v1.39.17
github.com/aws/aws-sdk-go-v2/service/sqs	v1.42.27
github.com/aws/aws-sdk-go-v2/service/sso	v1.28.2
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.33.2
github.com/aws/aws-sdk-go-v2/service/sts	v1.38.0
github.com/aws/smithy-go	v1.25.1
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/aymanbagabas/go-udiff	v0.3.1
github.com/beorn7/perks	v1.0.1
github.com/brianvoe/gofakeit/v6	v6.28.0
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/cenkalti/backoff/v3	v3.2.2
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/charmbracelet/bubbles	v1.0.0
github.com/charmbracelet/bubbletea	v1.3.10
github.com/charmbracelet/colorprofile	v0.4.3
github.com/charmbracelet/lipgloss	v1.1.0
github.com/charmbracelet/x/ansi	v0.11.7
github.com/charmbracelet/x/cellbuf	v0.0.15
github.com/charmbracelet/x/exp/golden	v0.0.0-20241011142426-46044092ad91
github.com/charmbracelet/x/term	v0.2.2
github.com/clipperhouse/displaywidth	v0.11.0
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/davecgh/go-spew	v1.1.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dnwe/otelsarama	v0.0.0-20240308230250-9388d9d40bc0
github.com/dustin/go-humanize	v1.0.1
github.com/eapache/go-resiliency	v1.7.0
github.com/eapache/queue	v1.1.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/erikgeiser/coninput	v0.0.0-20211004153227-1c3628e74d0f
github.com/fatih/color	v1.13.0
github.com/fatih/color	v1.19.0
github.com/felixge/httpsnoop	v1.0.4
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.10.1
github.com/go-chi/chi	v4.1.2%2Bincompatible
github.com/go-chi/chi/v5	v5.2.5
github.com/go-chi/render	v1.0.3
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.10.0
github.com/go-sql-driver/mysql	v1.4.1
