cel.dev/expr	v0.25.2
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.11.0
cloud.google.com/go/logging	v1.18.0
cloud.google.com/go/longrunning	v1.0.0
cloud.google.com/go/monitoring	v1.29.0
cloud.google.com/go/storage	v1.62.3
cloud.google.com/go/trace	v1.16.0
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.22.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.14.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity/cache	v0.4.0
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.12.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v5	v5.7.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork/v4	v4.3.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage	v1.8.1
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob	v1.8.0
github.com/AzureAD/microsoft-authentication-extensions-for-go/cache	v0.1.1
github.com/AzureAD/microsoft-authentication-library-for-go	v1.7.2
github.com/Code-Hex/go-generics-cache	v1.5.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.33.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.57.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/cloudmock	v0.57.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.57.0
github.com/VictoriMetrics/vmui	
github.com/VictoriaMetrics/VictoriaLogs	v1.51.1-0.20260624061259-dc94972a8708
github.com/VictoriaMetrics/easyproto	v1.2.0
github.com/VictoriaMetrics/fastcache	v1.13.3
github.com/VictoriaMetrics/metrics	v1.44.0
github.com/VictoriaMetrics/metricsql	v0.87.3
github.com/VividCortex/ewma	v1.2.0
github.com/alecthomas/units	v0.0.0-20240927000941-0f3dac36c52b
github.com/allegro/bigcache	v1.2.1-0.20190218064605-e24eb225f156
github.com/armon/go-metrics	v0.4.1
github.com/aws/aws-sdk-go	v1.55.8
github.com/aws/aws-sdk-go-v2	v1.42.0
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.13
github.com/aws/aws-sdk-go-v2/config	v1.32.25
github.com/aws/aws-sdk-go-v2/credentials	v1.19.24
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.29
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.22.27
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.29
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.29
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.30
github.com/aws/aws-sdk-go-v2/service/ec2	v1.304.0
github.com/aws/aws-sdk-go-v2/service/ecs	v1.81.0
github.com/aws/aws-sdk-go-v2/service/elasticache	v1.52.2
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.12
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.22
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.29
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.29
github.com/aws/aws-sdk-go-v2/service/kafka	v1.52.0
github.com/aws/aws-sdk-go-v2/service/lightsail	v1.54.0
github.com/aws/aws-sdk-go-v2/service/rds	v1.118.2
github.com/aws/aws-sdk-go-v2/service/s3	v1.103.3
github.com/aws/aws-sdk-go-v2/service/signin	v1.2.0
github.com/aws/aws-sdk-go-v2/service/sso	v1.31.3
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.36.6
github.com/aws/aws-sdk-go-v2/service/sts	v1.43.3
github.com/aws/smithy-go	v1.27.2
github.com/bboreham/go-loser	v0.0.0-20230920113527-fcc2c21820a3
github.com/beorn7/perks	v1.0.1
github.com/bmatcuk/doublestar/v4	v4.10.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/cheggaaa/pb/v3	v3.1.7
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dennwc/varint	v1.0.0
github.com/digitalocean/godo	v1.193.0
github.com/distribution/reference	v0.6.0
github.com/docker/go-connections	v0.7.0
github.com/docker/go-units	v0.5.0
github.com/edsrzf/mmap-go	v1.2.1-0.20241212181136-fad1cd13edbd
github.com/emicklei/go-restful/v3	v3.13.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/facette/natsort	v0.0.0-20181210072756-2cd4dd1e2dcb
github.com/fatih/color	v1.19.0
github.com/felixge/httpsnoop	v1.1.0
github.com/fsnotify/fsnotify	v1.10.1
github.com/fxamacker/cbor/v2	v2.9.2
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.23.1
github.com/go-openapi/jsonreference	v0.21.5
github.com/go-openapi/swag	v0.25.5
github.com/go-openapi/swag/cmdutils	v0.25.5
github.com/go-openapi/swag/conv	v0.25.5
github.com/go-openapi/swag/fileutils	v0.25.5
github.com/go-openapi/swag/jsonname	v0.26.0
github.com/go-openapi/swag/jsonutils	v0.25.5
github.com/go-openapi/swag/loading	v0.25.5
github.com/go-openapi/swag/mangling	v0.25.5
github.com/go-openapi/swag/netutils	v0.25.5
github.com/go-openapi/swag/stringutils	v0.25.5
github.com/go-openapi/swag/typeutils	v0.25.5
github.com/go-openapi/swag/yamlutils	v0.25.5
github.com/go-resty/resty/v2	v2.17.2
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/go-zookeeper/zk	v1.0.4
github.com/gobwas/glob	v0.2.3
github.com/gogo/protobuf	v1.3.2
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/golang/protobuf	v1.5.4
github.com/golang/snappy	v1.0.0
github.com/google/gnostic-models	v0.7.0
github.com/google/go-cmp	v0.7.0
github.com/google/go-querystring	v1.2.0
github.com/google/martian/v3	v3.3.3
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.16
github.com/googleapis/gax-go/v2	v2.22.0
github.com/gophercloud/gophercloud/v2	v2.12.0
github.com/gorilla/websocket	v1.5.4-0.20250319132907-e064f32e3674
github.com/grafana/regexp	v0.0.0-20250905093917-f7b3be9d1853
github.com/hashicorp/consul/api	v1.32.1
github.com/hashicorp/cronexpr	v1.1.3
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.6.3
github.com/hashicorp/go-immutable-radix	v1.3.1
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-retryablehttp	v0.7.8
github.com/hashicorp/go-rootcerts	v1.0.2
github.com/hashicorp/go-version	v1.9.0
github.com/hashicorp/golang-lru	v0.6.0
github.com/hashicorp/nomad/api	v0.0.0-20260528135333-5b027732945f
github.com/hashicorp/serf	v0.10.1
github.com/hetznercloud/hcloud-go/v2	v2.41.2
github.com/influxdata/influxdb	v1.12.4
github.com/ionos-cloud/sdk-go/v6	v6.3.7
github.com/jmespath/go-jmespath	v0.4.0
github.com/jpillora/backoff	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/klauspost/compress	v1.18.6
github.com/knadh/koanf/maps	v0.1.2
github.com/knadh/koanf/providers/confmap	v1.0.0
github.com/knadh/koanf/v2	v2.3.5
github.com/kolo/xmlrpc	v0.0.0-20220921171641-a4b6fa1dd06b
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/linode/linodego	v1.69.1
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-runewidth	v0.0.24
github.com/miekg/dns	v1.1.72
github.com/mitchellh/copystructure	v1.2.0
github.com/mitchellh/mapstructure	v1.5.0
github.com/mitchellh/reflectwalk	v1.0.2
github.com/moby/docker-image-spec	v1.3.1
github.com/moby/moby/api	v1.54.2
github.com/moby/moby/client	v0.4.1
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.3-0.20250322232337-35a7c28c31ee
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/mwitkow/go-conntrack	v0.0.0-20190716064945-2f068394615f
github.com/oklog/ulid/v2	v2.1.1
github.com/open-telemetry/opentelemetry-collector-contrib/internal/exp/metrics	v0.154.0
github.com/open-telemetry/opentelemetry-collector-contrib/pkg/pdatautil	v0.154.0
github.com/open-telemetry/opentelemetry-collector-contrib/processor/deltatocumulativeprocessor	v0.154.0
github.com/opencontainers/go-digest	v1.0.0
github.com/opencontainers/image-spec	v1.1.1
github.com/outscale/osc-sdk-go/v2	v2.34.0
github.com/ovh/go-ovh	v1.9.0
github.com/pkg/browser	v0.0.0-20240102092130-5ac0b6a4141c
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_golang/exp	v0.0.0-20260602051030-3537b20ac86b
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.68.1
github.com/prometheus/otlptranslator	v1.0.0
github.com/prometheus/procfs	v0.20.1
github.com/prometheus/prometheus	v0.312.0
github.com/prometheus/sigv4	v0.4.1
github.com/puzpuzpuz/xsync/v4	v4.5.0
github.com/rogpeppe/go-internal	v1.14.1
github.com/russross/blackfriday/v2	v2.1.0
github.com/scaleway/scaleway-sdk-go	v1.0.0-beta.36
github.com/spf13/pflag	v1.0.10
github.com/spiffe/go-spiffe/v2	v2.7.0
github.com/stackitcloud/stackit-sdk-go/core	v0.26.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/urfave/cli/v2	v2.27.7
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fastjson	v1.6.10
