cel.dev/expr	v0.24.0
cloud.google.com/go	v0.121.4
cloud.google.com/go/auth	v0.16.5
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.8.0
cloud.google.com/go/iam	v1.5.2
cloud.google.com/go/monitoring	v1.24.2
cloud.google.com/go/storage	v1.55.0
dario.cat/mergo	v1.0.2
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.18.1
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.10.1
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.11.1
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob	v1.6.1
github.com/Azure/go-autorest	v14.2.0+incompatible
github.com/Azure/go-autorest/autorest/to	v0.4.1
github.com/AzureAD/microsoft-authentication-library-for-go	v1.4.2
github.com/BurntSushi/locker	v0.0.0-20171006230638-a6e239ea1c69
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.29.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.53.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.53.0
github.com/alecthomas/chroma/v2	v2.20.0
github.com/andybalholm/brotli	v1.2.0
github.com/armon/go-radix	v1.0.1-0.20221118154546-54df44f2176c
github.com/aws/aws-sdk-go	v1.55.7
github.com/aws/aws-sdk-go-v2	v1.38.1
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.6.11
github.com/aws/aws-sdk-go-v2/config	v1.29.17
github.com/aws/aws-sdk-go-v2/credentials	v1.17.70
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.16.32
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.17.84
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.4
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.4
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.3
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.3.36
github.com/aws/aws-sdk-go-v2/service/cloudfront	v1.53.0
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.12.4
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.7.4
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.12.17
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.18.17
github.com/aws/aws-sdk-go-v2/service/s3	v1.84.0
github.com/aws/aws-sdk-go-v2/service/sso	v1.25.5
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.30.3
github.com/aws/aws-sdk-go-v2/service/sts	v1.34.0
github.com/aws/smithy-go	v1.22.5
github.com/aymerick/douceur	v0.2.0
github.com/bep/clocks	v0.5.0
github.com/bep/debounce	v1.2.1
github.com/bep/gitmap	v1.9.0
github.com/bep/goat	v0.5.0
github.com/bep/godartsass/v2	v2.5.0
github.com/bep/golibsass	v1.2.0
github.com/bep/goportabletext	v0.1.0
github.com/bep/gowebp	v0.4.0
github.com/bep/helpers	v0.6.0
github.com/bep/imagemeta	v0.12.0
github.com/bep/lazycache	v0.8.0
github.com/bep/logg	v0.4.0
github.com/bep/mclib	v1.20400.20402
github.com/bep/overlayfs	v0.10.0
github.com/bep/simplecobra	v0.6.1
github.com/bep/tmc	v0.5.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/clbanning/mxj/v2	v2.7.0
github.com/cncf/xds/go	v0.0.0-20250501225837-2ac532fd4443
github.com/cpuguy83/go-md2man/v2	v2.0.6
github.com/davecgh/go-spew	v1.1.1
github.com/disintegration/gift	v1.2.1
github.com/dlclark/regexp2	v1.11.5
github.com/dustin/go-humanize	v1.0.1
github.com/envoyproxy/go-control-plane/envoy	v1.32.4
github.com/envoyproxy/protoc-gen-validate	v1.2.1
github.com/evanw/esbuild	v0.25.9
github.com/fatih/color	v1.18.0
github.com/felixge/httpsnoop	v1.0.4
github.com/fortytw2/leaktest	v1.3.0
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.9.0
github.com/getkin/kin-openapi	v0.133.0
github.com/ghodss/yaml	v1.0.0
github.com/go-jose/go-jose/v4	v4.1.1
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.21.0
github.com/go-openapi/swag	v0.23.0
github.com/gobuffalo/flect	v1.0.3
github.com/gobwas/glob	v0.2.3
github.com/gohugoio/go-i18n/v2	v2.1.3-0.20230805085216-e63c13218d0e
github.com/gohugoio/hashstructure	v0.5.0
github.com/gohugoio/httpcache	v0.7.0
github.com/gohugoio/hugo	v0.149.1
github.com/gohugoio/hugo-goldmark-extensions/extras	v0.5.0
github.com/gohugoio/hugo-goldmark-extensions/passthrough	v0.3.1
github.com/gohugoio/locales	v0.14.0
github.com/gohugoio/localescompressed	v1.0.1
github.com/gohugoio/testmodBuilder/mods	v0.0.0-20190520184928-c56af20f2e95
github.com/golang-jwt/jwt/v5	v5.2.3
github.com/golang/protobuf	v1.5.0
github.com/google/go-cmp	v0.7.0
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/google/wire	v0.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.6
github.com/googleapis/gax-go/v2	v2.15.0
github.com/gorilla/css	v1.0.1
github.com/gorilla/websocket	v1.5.3
github.com/hairyhenderson/go-codeowners	v0.7.0
github.com/hashicorp/golang-lru/v2	v2.0.7
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jdkato/prose	v1.2.1
github.com/jmespath/go-jmespath	v0.4.0
github.com/joho/godotenv	v1.5.1
github.com/josharian/intern	v1.0.0
github.com/kr/pretty	v0.3.1
github.com/kr/pty	v1.1.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/kyokomi/emoji/v2	v2.2.13
github.com/magefile/mage	v1.15.0
github.com/mailru/easyjson	v0.7.7
github.com/makeworld-the-better-one/dither/v2	v2.4.0
github.com/marekm4/color-extractor	v1.2.1
github.com/mattn/go-colorable	v0.1.14
