dario.cat/mergo	v1.0.2
emperror.dev/errors	v0.8.1
github.com/HdrHistogram/hdrhistogram-go	v1.1.2
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.4.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/aws/aws-sdk-go	v1.55.6
github.com/aymerick/douceur	v0.2.0
github.com/beorn7/perks	v1.0.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/coreos/go-oidc/v3	v3.18.0
github.com/davecgh/go-spew	v1.1.1
github.com/dimiro1/health	v0.0.0-20231118160444-e388c68d7d7e
github.com/dustin/go-humanize	v1.0.1
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.10.1
github.com/gabriel-vasile/mimetype	v1.4.13
github.com/go-chi/chi/v5	v5.2.5
github.com/go-chi/cors	v1.2.2
github.com/go-chi/httptracer	v0.3.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-playground/assert/v2	v2.2.0
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.30.2
github.com/go-resty/resty/v2	v2.17.2
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/gobwas/glob	v0.2.3
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/gorilla/css	v1.0.1
github.com/huandu/xstrings	v1.5.0
github.com/imdario/mergo	v1.0.2
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jmespath/go-jmespath	v0.4.0
github.com/jmespath/go-jmespath/internal/testify	v1.5.1
github.com/johannesboyne/gofakes3	v0.0.0-20240701191259-edd0227ffc37
github.com/klauspost/compress	v1.18.0
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/leodido/go-urn	v1.4.0
github.com/microcosm-cc/bluemonday	v1.0.27
github.com/mitchellh/copystructure	v1.2.0
github.com/mitchellh/reflectwalk	v1.0.2
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/opentracing/opentracing-go	v1.2.0
github.com/pelletier/go-toml/v2	v2.3.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.0
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.67.5
github.com/prometheus/procfs	v0.20.1
github.com/rogpeppe/go-internal	v1.10.0
github.com/ryszard/goskiplist	v0.0.0-20150312221310-2dfbae5fcf46
github.com/sagikazarmark/locafero	v0.12.0
github.com/shabbyrobe/gocovmerge	v0.0.0-20190829150210-3e036491d500
github.com/shopspring/decimal	v1.4.0
github.com/sirupsen/logrus	v1.9.4
github.com/spf13/afero	v1.15.0
github.com/spf13/cast	v1.10.0
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spf13/viper	v1.21.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/subosito/gotenv	v1.6.0
github.com/thoas/go-funk	v0.9.3
github.com/uber/jaeger-client-go	v2.30.0%2Bincompatible
github.com/uber/jaeger-lib	v2.4.1%2Bincompatible
go.uber.org/atomic	v1.11.0
go.uber.org/goleak	v1.3.0
go.uber.org/mock	v0.6.0
go.uber.org/multierr	v1.11.0
go.yaml.in/yaml/v2	v2.4.4
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.50.0
golang.org/x/net	v0.53.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.20.0
golang.org/x/sys	v0.43.0
golang.org/x/text	v0.36.0
golang.org/x/time	v0.12.0
golang.org/x/tools	v0.43.0
google.golang.org/protobuf	v1.36.11
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v2	v2.3.0
gopkg.in/yaml.v3	v3.0.1
