cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.1
git.sr.ht/~jackmordaunt/go-toast	v1.1.2
github.com/AlecAivazis/survey/v2	v2.3.7
github.com/DataDog/datadog-go	v3.2.0+incompatible
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.32.0
github.com/HdrHistogram/hdrhistogram-go	v1.1.2
github.com/Knetic/govaluate	v3.0.1-0.20171022003610-9aa49832a739+incompatible
github.com/MakeNowJust/heredoc	v1.0.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.3.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/VividCortex/gohistogram	v1.0.0
github.com/adrg/xdg	v0.5.3
github.com/afex/hystrix-go	v0.0.0-20180502004556-fa1af6a1f4f5
github.com/akavel/rsrc	v0.10.2
github.com/alecthomas/chroma/v2	v2.14.0
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/andrew-d/go-termutil	v0.0.0-20150726205930-009166a695a2
github.com/anmitsu/go-shlex	v0.0.0-20200514113438-38f4b401e2be
github.com/apex/log	v1.9.0
github.com/apex/logs	v1.0.0
github.com/aphistic/golf	v0.0.0-20180712155816-02c07f170c5a
github.com/aphistic/sweet	v0.2.0
github.com/armon/circbuf	v0.0.0-20150827004946-bbbad097214e
github.com/armon/go-metrics	v0.4.1
github.com/armon/go-radix	v1.0.0
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/atotto/clipboard	v0.1.4
github.com/avast/retry-go/v4	v4.7.0
github.com/aws/aws-sdk-go	v1.40.45
github.com/aws/aws-sdk-go-v2	v1.9.1
github.com/aws/aws-sdk-go-v2/service/cloudwatch	v1.8.1
github.com/aws/smithy-go	v1.8.0
github.com/aybabtme/rgbterm	v0.0.0-20170906152045-cc83f3b3ce59
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/aymanbagabas/go-udiff	v0.3.1
github.com/aymerick/douceur	v0.2.0
github.com/beorn7/perks	v1.0.1
github.com/bgentry/speakeasy	v0.1.0
github.com/bits-and-blooms/bitset	v1.24.4
github.com/bradfitz/iter	v0.0.0-20191230175014-e8f45d346db8
github.com/buger/goterm	v1.0.4
github.com/c4milo/unpackit	v0.0.0-20170704181138-4ed373e9ef1c
github.com/casbin/casbin/v2	v2.37.0
github.com/cenkalti/backoff/v4	v4.1.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/charmbracelet/bubbles	v1.0.0
github.com/charmbracelet/bubbletea	v1.3.10
github.com/charmbracelet/colorprofile	v0.4.1
github.com/charmbracelet/glamour	v0.9.2-0.20250319212134-549f544650e3
github.com/charmbracelet/harmonica	v0.2.0
github.com/charmbracelet/lipgloss	v1.1.1-0.20250319133953-166f707985bc
github.com/charmbracelet/ssh	v0.0.0-20250826160808-ebfa259c7309
github.com/charmbracelet/x/ansi	v0.11.6
github.com/charmbracelet/x/cellbuf	v0.0.15
github.com/charmbracelet/x/conpty	v0.2.0
github.com/charmbracelet/x/errors	v0.0.0-20240508181413-e8d8b6e2de86
github.com/charmbracelet/x/exp/golden	v0.0.0-20241011142426-46044092ad91
github.com/charmbracelet/x/term	v0.2.2
github.com/charmbracelet/x/termios	v0.1.1
github.com/circonus-labs/circonus-gometrics	v2.3.1+incompatible
github.com/circonus-labs/circonusllhist	v0.1.3
github.com/clbanning/mxj	v1.8.4
github.com/cli/browser	v1.3.0
github.com/cli/go-gh/v2	v2.13.0
github.com/cli/safeexec	v1.0.1
github.com/cli/shurcooL-graphql	v0.0.4
github.com/clipperhouse/displaywidth	v0.9.0
github.com/clipperhouse/stringish	v0.1.1
github.com/clipperhouse/uax29/v2	v2.5.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/coreos/go-semver	v0.3.0
github.com/coreos/go-systemd/v22	v22.3.2
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/creack/pty	v1.1.24
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dchest/jsmin	v0.0.0-20220218165748-59f39799265f
github.com/dchest/uniuri	v1.2.0
github.com/dlclark/regexp2	v1.11.0
github.com/dsnet/compress	v0.0.1
github.com/dsnet/golib	v0.0.0-20171103203638-1ea166775780
github.com/dustin/go-humanize	v1.0.1
github.com/edsrzf/mmap-go	v1.0.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/erikgeiser/coninput	v0.0.0-20211004153227-1c3628e74d0f
github.com/esiqveland/notify	v0.13.3
github.com/fatih/color	v1.16.0
github.com/franela/goreq	v0.0.0-20171204163338-bcd34c9993f8
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.9.0
github.com/gen2brain/beeep	v0.11.2
github.com/getsentry/sentry-go	v0.47.0
github.com/getsentry/sentry-go/slog	v0.47.0
github.com/go-errors/errors	v1.4.2
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-kit/kit	v0.13.0
github.com/go-kit/log	v0.2.1
github.com/go-logfmt/logfmt	v0.6.0
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.3.0
github.com/go-sql-driver/mysql	v1.5.0
github.com/go-stack/stack	v1.8.0
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/go-zookeeper/zk	v1.0.2
github.com/godbus/dbus/v5	v5.1.0
github.com/gogo/protobuf	v1.3.2
github.com/golang-jwt/jwt/v4	v4.0.0
github.com/golang/glog	v1.2.5
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/protobuf	v1.5.4
github.com/google/btree	v1.0.1
github.com/google/go-cmp	v0.7.0
github.com/google/go-github/v48	v48.2.0
github.com/google/go-querystring	v1.1.0
github.com/google/gofuzz	v1.0.0
github.com/google/shlex	v0.0.0-20191202100458-e7afc7fbc510
github.com/google/uuid	v1.6.0
github.com/gorilla/css	v1.0.1
github.com/gorilla/websocket	v1.5.3
github.com/gosuri/uilive	v0.0.4
github.com/gosuri/uiprogress	v0.0.1
github.com/h2non/parth	v0.0.0-20190131123155-b4df798d6542
github.com/hashicorp/consul/api	v1.34.3
github.com/hashicorp/consul/sdk	v0.18.1
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.5.0
github.com/hashicorp/go-immutable-radix	v1.3.1
github.com/hashicorp/go-msgpack	v0.5.5
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-retryablehttp	v0.5.3
github.com/hashicorp/go-rootcerts	v1.0.2
github.com/hashicorp/go-sockaddr	v1.0.2
github.com/hashicorp/go-syslog	v1.0.0
github.com/hashicorp/go-uuid	v1.0.3
github.com/hashicorp/go-version	v1.9.0
github.com/hashicorp/golang-lru	v0.5.4
github.com/hashicorp/logutils	v1.0.0
github.com/hashicorp/mdns	v1.0.4
github.com/hashicorp/memberlist	v0.5.0
github.com/hashicorp/serf	v0.10.1
github.com/henvic/httpretty	v0.1.4
github.com/hooklift/assert	v0.1.0
