cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.0
github.com/Azure/go-ansiterm	v0.0.0-20210617225240-d185dfc1b5a1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/MakeNowJust/heredoc	v1.0.0
github.com/Microsoft/go-winio	v0.6.1
github.com/Microsoft/hcsshim	v0.11.4
github.com/Ullaakut/masscan	v1.0.0
github.com/Ullaakut/nmap/v4	v4.0.0
github.com/VictoriaMetrics/metrics	v1.42.0
github.com/abema/go-mp4	v1.7.1
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/antihax/optional	v1.0.0
github.com/asticode/go-astikit	v0.30.0
github.com/asticode/go-astits	v1.15.0
github.com/atotto/clipboard	v0.1.4
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/aymanbagabas/go-udiff	v0.3.1
github.com/beorn7/perks	v1.0.1
github.com/bits-and-blooms/bitset	v1.24.4
github.com/bluenviron/gortsplib/v5	v5.6.1
github.com/bluenviron/mediacommon/v2	v2.9.1
github.com/cactus/go-statsd-client/v5	v5.1.0
github.com/cenkalti/backoff/v4	v4.2.1
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/charmbracelet/bubbles	v1.0.0
github.com/charmbracelet/bubbletea	v1.3.10
github.com/charmbracelet/colorprofile	v0.4.1
github.com/charmbracelet/harmonica	v0.2.0
github.com/charmbracelet/lipgloss	v1.1.0
github.com/charmbracelet/x/ansi	v0.11.6
github.com/charmbracelet/x/cellbuf	v0.0.15
github.com/charmbracelet/x/exp/golden	v0.0.0-20241011142426-46044092ad91
github.com/charmbracelet/x/term	v0.2.2
github.com/clipperhouse/displaywidth	v0.9.0
github.com/clipperhouse/stringish	v0.1.1
github.com/clipperhouse/uax29/v2	v2.5.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/containerd/containerd	v1.7.15
github.com/containerd/log	v0.1.0
github.com/cpuguy83/dockercfg	v0.3.1
github.com/davecgh/go-spew	v1.1.1
github.com/distribution/reference	v0.5.0
github.com/docker/docker	v25.0.5+incompatible
github.com/docker/go-connections	v0.5.0
github.com/docker/go-units	v0.5.0
github.com/dustin/go-humanize	v1.0.1
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/erikgeiser/coninput	v0.0.0-20211004153227-1c3628e74d0f
github.com/ettle/strcase	v0.2.0
github.com/fatih/color	v1.19.0
github.com/felixge/httpsnoop	v1.0.4
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.2.6
github.com/go-stack/stack	v1.8.1
github.com/go4org/hashtriemap	v0.0.0-20251130024219-545ba229f689
github.com/gogo/protobuf	v1.3.2
github.com/golang/glog	v1.2.5
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/gorilla/websocket	v1.5.3
github.com/grafana/otel-profiling-go	v0.5.1
github.com/grafana/pyroscope-go	v1.3.0
github.com/grafana/pyroscope-go/godeltaprof	v0.1.10
github.com/grpc-ecosystem/grpc-gateway/v2	v2.29.0
github.com/hamba/cmd/v3	v3.1.2
github.com/hamba/logger/v2	v2.10.0
github.com/hamba/statter/v2	v2.9.1
github.com/hamba/testutils	v0.7.0
github.com/jessevdk/go-flags	v1.4.0
github.com/jpillora/backoff	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/julienschmidt/httprouter	v1.3.0
github.com/klauspost/compress	v1.18.6
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/lucasb-eyer/go-colorful	v1.3.0
github.com/lufia/plan9stats	v0.0.0-20211012122336-39d0f177ccd0
github.com/magiconair/properties	v1.8.7
github.com/mattn/go-colorable	v0.1.14
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-localereader	v0.0.1
github.com/mattn/go-runewidth	v0.0.19
github.com/moby/patternmatcher	v0.6.0
github.com/moby/sys/sequential	v0.5.0
github.com/moby/sys/user	v0.1.0
github.com/moby/term	v0.5.0
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.2
github.com/morikuni/aec	v1.0.0
github.com/muesli/ansi	v0.0.0-20230316100256-276c6243b2f6
github.com/muesli/cancelreader	v0.2.2
github.com/muesli/termenv	v0.16.0
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/mwitkow/go-conntrack	v0.0.0-20190716064945-2f068394615f
github.com/opencontainers/go-digest	v1.0.0
github.com/opencontainers/image-spec	v1.1.0
github.com/pion/logging	v0.2.4
github.com/pion/randutil	v0.1.0
github.com/pion/rtcp	v1.2.16
github.com/pion/rtp	v1.10.3
github.com/pion/sdp/v3	v3.0.19
github.com/pion/srtp/v3	v3.0.12
github.com/pion/transport/v4	v4.0.2
github.com/pkg/errors	v0.9.1
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/power-devops/perfstat	v0.0.0-20210106213030-5aafc221ea8c
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.66.1
github.com/prometheus/procfs	v0.17.0
github.com/rivo/uniseg	v0.4.7
github.com/rogpeppe/fastuuid	v1.2.0
github.com/rogpeppe/go-internal	v1.14.1
