github.com/andybalholm/brotli	v1.2.2
github.com/apapsch/go-jsonmerge/v2	v2.0.0
github.com/aymerick/douceur	v0.2.0
github.com/burntsushi/toml	v1.6.0
github.com/bytedance/gopkg	v0.1.4
github.com/bytedance/sonic	v1.15.1
github.com/bytedance/sonic/loader	v0.5.1
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/cloudwego/base64x	v0.1.7
github.com/cloudykit/fastprinter	v0.0.0-20251202014920-1725d2651bd4
github.com/cloudykit/jet/v6	v6.3.2
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/decred/dcrd/dcrec/secp256k1/v4	v4.4.1
github.com/dprotaso/go-yit	v0.0.0-20220510233725-9ba8df137936
github.com/fatih/structs	v1.1.0
github.com/flosch/pongo2/v4	v4.0.2
github.com/gabriel-vasile/mimetype	v1.4.13
github.com/getkin/kin-openapi	v0.142.0
github.com/gin-contrib/sse	v1.1.1
github.com/gin-gonic/gin	v1.12.0
github.com/go-chi/chi/v5	v5.2.5
github.com/go-openapi/jsonpointer	v0.23.1
github.com/go-openapi/jsonpointer	v1.0.0
github.com/go-openapi/swag/jsonname	v0.26.0
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.30.2
github.com/goccy/go-json	v0.10.6
github.com/goccy/go-yaml	v1.19.2
github.com/gofiber/fiber/v2	v2.52.13
github.com/gofiber/fiber/v3	v3.4.0
github.com/gofiber/schema	v1.8.0
github.com/gofiber/schema	v1.8.1
github.com/gofiber/utils/v2	v2.1.1
github.com/golang/snappy	v1.0.0
github.com/gomarkdown/markdown	v0.0.0-20260417124207-7d523f7318df
github.com/google/uuid	v1.6.0
github.com/gorilla/css	v1.0.1
github.com/gorilla/mux	v1.8.1
github.com/iris-contrib/schema	v0.0.6
github.com/joker/jade	v1.1.3
github.com/josharian/intern	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/kataras/blocks	v0.0.12
github.com/kataras/golog	v0.1.11
github.com/kataras/iris/v12	v12.2.11
github.com/kataras/pio	v0.0.13
github.com/kataras/sitemap	v0.0.6
github.com/kataras/tunnel	v0.0.4
github.com/klauspost/compress	v1.19.0
github.com/klauspost/cpuid/v2	v2.3.0
github.com/labstack/echo/v4	v4.15.1
github.com/labstack/echo/v5	v5.1.0
github.com/labstack/echo/v5	v5.2.1
github.com/labstack/gommon	v0.5.0
github.com/leodido/go-urn	v1.4.0
github.com/lestrrat-go/blackmagic	v1.0.4
github.com/lestrrat-go/dsig	v1.3.0
github.com/lestrrat-go/dsig-secp256k1	v1.0.0
github.com/lestrrat-go/httpcc	v1.0.1
github.com/lestrrat-go/httprc/v3	v3.0.5
github.com/lestrrat-go/jwx/v3	v3.1.0
github.com/lestrrat-go/option/v2	v2.0.0
github.com/mailgun/raymond/v2	v2.0.48
github.com/mailru/easyjson	v0.9.2
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-runewidth	v0.0.23
github.com/microcosm-cc/bluemonday	v1.0.27
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.2
github.com/oapi-codegen/echo-middleware	v1.0.2
github.com/oapi-codegen/echo-v5-middleware	v0.1.0
github.com/oapi-codegen/fiber-middleware	v1.0.2
github.com/oapi-codegen/fiber-v3-middleware	v0.1.0
github.com/oapi-codegen/gin-middleware	v1.0.2
github.com/oapi-codegen/iris-middleware	v1.0.5
github.com/oapi-codegen/nethttp-middleware	v1.1.2
github.com/oapi-codegen/nullable	v1.1.0
github.com/oapi-codegen/oapi-codegen/v2/examples	
github.com/oapi-codegen/oapi-codegen/v2/internal/test	
github.com/oapi-codegen/runtime	v1.5.0
github.com/oapi-codegen/testutil	v1.1.0
github.com/oasdiff/yaml	v0.1.1
github.com/oasdiff/yaml3	v0.0.14
github.com/pelletier/go-toml/v2	v2.3.0
github.com/philhofer/fwd	v1.2.0
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/quic-go/qpack	v0.6.0
github.com/quic-go/quic-go	v0.59.0
github.com/russross/blackfriday/v2	v2.1.0
github.com/santhosh-tekuri/jsonschema/v6	v6.0.2
github.com/schollz/closestmatch	v2.1.0%2Bincompatible
github.com/segmentio/asm	v1.2.1
github.com/shopify/goreferrer	v0.0.0-20250617153402-88c1d9a79b05
github.com/sirupsen/logrus	v1.9.4
github.com/speakeasy-api/jsonpath	v0.6.3
github.com/speakeasy-api/openapi	v1.24.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/tdewolff/minify/v2	v2.24.13
github.com/tdewolff/parse/v2	v2.8.12
github.com/tinylib/msgp	v1.6.4
github.com/twitchyliquid64/golang-asm	v0.15.1
github.com/ugorji/go/codec	v1.3.1
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fasthttp	v1.72.0
github.com/valyala/fastjson	v1.6.10
github.com/valyala/fasttemplate	v1.2.2
github.com/vmihailenco/msgpack/v5	v5.4.1
github.com/vmihailenco/tagparser/v2	v2.0.0
github.com/vmware-labs/yaml-jsonpath	v0.3.2
github.com/yosssi/ace	v0.0.5
go.mongodb.org/mongo-driver/v2	v2.6.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/arch	v0.26.0
golang.org/x/crypto	v0.54.0
golang.org/x/exp	v0.0.0-20260410095643-746e56fc9e2f
golang.org/x/mod	v0.38.0
golang.org/x/net	v0.57.0
golang.org/x/sync	v0.22.0
golang.org/x/sys	v0.47.0
golang.org/x/text	v0.40.0
golang.org/x/time	v0.15.0
golang.org/x/tools	v0.48.0
google.golang.org/protobuf	v1.36.11
gopkg.in/ini.v1	v1.67.1
gopkg.in/yaml.v3	v3.0.1
