cloud.google.com/go	v0.100.2
cloud.google.com/go/bigquery	v1.8.0
cloud.google.com/go/compute	v1.6.0
cloud.google.com/go/datastore	v1.1.0
cloud.google.com/go/iam	v0.3.0
cloud.google.com/go/pubsub	v1.3.1
cloud.google.com/go/storage	v1.22.0
dmitri.shuralyov.com/gpu/mtl	v0.0.0-20201218220906-28db891af037
github.com/Azure/azure-sdk-for-go	v66.0.0+incompatible
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.0.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.0.0
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.0.0
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob	v0.4.1
github.com/Azure/go-autorest	v14.2.0+incompatible
github.com/Azure/go-autorest/autorest	v0.11.28
github.com/Azure/go-autorest/autorest/adal	v0.9.18
github.com/Azure/go-autorest/autorest/date	v0.3.0
github.com/Azure/go-autorest/autorest/mocks	v0.4.2
github.com/Azure/go-autorest/autorest/to	v0.4.0
github.com/Azure/go-autorest/logger	v0.2.1
github.com/Azure/go-autorest/tracing	v0.6.0
github.com/AzureAD/microsoft-authentication-library-for-go	v0.4.0
github.com/BurntSushi/toml	v0.3.1
github.com/BurntSushi/xgb	v0.0.0-20160522181843-27f122750802
github.com/Knetic/govaluate	v3.0.1-0.20171022003610-9aa49832a739+incompatible
github.com/OneOfOne/xxhash	v1.2.2
github.com/Shopify/sarama	v1.19.0
github.com/Shopify/toxiproxy	v2.1.4+incompatible
github.com/VividCortex/gohistogram	v1.0.0
github.com/afex/hystrix-go	v0.0.0-20180502004556-fa1af6a1f4f5
github.com/aldor007/go-aws-auth	v0.0.0-20180623204207-00898dfb9272
github.com/aldor007/stow	v1.5.0
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20190924025748-f65c72e2690d
github.com/alicebob/gopher-json	v0.0.0-20200520072559-a9ecdc9d1d3a
github.com/alicebob/miniredis/v2	v2.18.0
github.com/antihax/optional	v1.0.0
github.com/apache/thrift	v0.13.0
github.com/armon/circbuf	v0.0.0-20150827004946-bbbad097214e
github.com/armon/go-metrics	v0.0.0-20180917152333-f0300d1749da
github.com/armon/go-radix	v0.0.0-20180808171621-7fddfc383310
github.com/aryann/difflib	v0.0.0-20170710044230-e206f873d14a
github.com/aws/aws-lambda-go	v1.13.3
github.com/aws/aws-sdk-go	v1.44.2
github.com/aws/aws-sdk-go-v2	v1.18.0
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.4.10
github.com/aws/aws-sdk-go-v2/config	v1.18.25
github.com/aws/aws-sdk-go-v2/credentials	v1.13.24
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.13.3
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.11.67
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.1.33
