cloud.google.com/go	v0.16.0
github.com/azure/go-ntlmssp	v0.0.0-20200615164410-66371956d46c
github.com/bradfitz/gomemcache	v0.0.0-20170208213004-1952afaa557d
github.com/burntsushi/toml	v0.3.1
github.com/davecgh/go-spew	v1.1.1
github.com/docker/spdystream	v0.0.0-20160310174837-449fdfce4d96
github.com/elazarl/goproxy	v0.0.0-20180725130230-947c36da3153
github.com/emicklei/go-restful	v0.0.0-20170410110728-ff4f55a20633
github.com/evanphx/json-patch	v0.0.0-20200808040245-162e5629780b
github.com/fsnotify/fsnotify	v1.4.7
github.com/garyburd/redigo	v1.1.1-0.20170914051019-70e1b1943d4f
github.com/ghodss/yaml	v0.0.0-20150909031657-73d445a93680
github.com/go-asn1-ber/asn1-ber	v1.5.1
github.com/go-ldap/ldap/v3	v3.2.4
github.com/go-logr/logr	v0.1.0
github.com/go-openapi/jsonpointer	v0.0.0-20160704185906-46af16f9f7b1
github.com/go-openapi/jsonreference	v0.0.0-20160704190145-13c6e3589ad9
github.com/go-openapi/spec	v0.0.0-20160808142527-6aced65f8501
github.com/go-openapi/swag	v0.0.0-20160704191624-1d0bd113de87
github.com/go-stack/stack	v1.6.0
github.com/gogo/protobuf	v1.3.1
github.com/golang/gddo	v0.0.0-20210115222349-20d68f94ee1f
github.com/golang/groupcache	v0.0.0-20160516000752-02826c3e7903
github.com/golang/lint	v0.0.0-20170918230701-e5d664eb928e
github.com/golang/protobuf	v1.3.2
github.com/golang/snappy	v0.0.0-20170215233205-553a64147049
github.com/google/go-cmp	v0.3.0
github.com/google/gofuzz	v1.1.0
github.com/google/uuid	v1.1.1
github.com/googleapis/gax-go	v2.0.0%2Bincompatible
github.com/googleapis/gnostic	v0.1.0
github.com/gregjones/httpcache	v0.0.0-20170920190843-316c5e0ff04e
github.com/hashicorp/golang-lru	v0.5.1
github.com/hashicorp/hcl	v0.0.0-20170914154624-68e816d1c783
github.com/hpcloud/tail	v1.0.0
github.com/inconshreveable/log15	v0.0.0-20170622235902-74a0988b5f80
github.com/jessevdk/go-flags	v1.4.0
github.com/json-iterator/go	v1.1.8
github.com/kisielk/errcheck	v1.2.0
github.com/kisielk/gotool	v1.0.0
github.com/kr/pretty	v0.2.0
github.com/kr/pty	v1.1.1
github.com/kr/text	v0.1.0
github.com/magiconair/properties	v1.7.4-0.20170902060319-8d7837e64d3c
github.com/mailru/easyjson	v0.0.0-20160728113105-d5b7844b561a
github.com/mattn/go-colorable	v0.0.10-0.20170816031813-ad5389df28cd
github.com/mattn/go-isatty	v0.0.2
github.com/mitchellh/mapstructure	v0.0.0-20170523030023-d0303fe80992
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.1
github.com/munnerz/goautoneg	v0.0.0-20120707110453-a547fc61f48d
github.com/mxk/go-flowrate	v0.0.0-20140419014527-cca7078d478f
github.com/nytimes/gziphandler	v0.0.0-20170623195520-56545f4a5d46
github.com/onsi/ginkgo	v1.11.0
github.com/onsi/gomega	v1.7.0
github.com/pelletier/go-toml	v1.0.1-0.20170904195809-1d6b12b7cb29
github.com/pkg/errors	v0.8.1
github.com/pmezard/go-difflib	v1.0.0
github.com/puerkitobio/purell	v1.0.0
github.com/puerkitobio/urlesc	v0.0.0-20160726150825-5bd2802263f2
github.com/shaj13/libcache	v1.0.0
github.com/spf13/afero	v0.0.0-20170901052352-ee1bd8ee15a1
github.com/spf13/cast	v1.1.0
github.com/spf13/jwalterweatherman	v0.0.0-20170901151539-12bd96e66386
github.com/spf13/pflag	v1.0.5
github.com/spf13/viper	v1.0.0
github.com/stretchr/objx	v0.1.0
github.com/stretchr/testify	v1.6.1
golang.org/x/crypto	v0.0.0-20200604202706-70a84ac30bf9
golang.org/x/net	v0.0.0-20191004110552-13f9640d40b9
golang.org/x/oauth2	v0.0.0-20170912212905-13449ad91cb2
golang.org/x/sync	v0.0.0-20180314180146-1d60e4601c6f
golang.org/x/sys	v0.0.0-20191022100944-742c48ecaeb7
golang.org/x/text	v0.3.2
golang.org/x/time	v0.0.0-20170424234030-8be79e1e0910
golang.org/x/tools	v0.0.0-20181030221726-6c7e314b6563
google.golang.org/api	v0.0.0-20170921000349-586095a6e407
google.golang.org/appengine	v1.6.5
google.golang.org/genproto	v0.0.0-20170918111702-1e559d0a00ee
google.golang.org/grpc	v1.2.1-0.20170921194603-d4b75ebd4f9f
gopkg.in/check.v1	v1.0.0-20190902080502-41f04d3bba15
gopkg.in/fsnotify.v1	v1.4.7
gopkg.in/go-jose/go-jose.v2	v2.6.3
gopkg.in/inf.v0	v0.9.1
gopkg.in/tomb.v1	v1.0.0-20141024135613-dd632973f1e7
gopkg.in/yaml.v2	v2.2.8
gopkg.in/yaml.v3	v3.0.0-20200313102051-9f266ea9e77c
k8s.io/api	v0.18.8
k8s.io/apimachinery	v0.18.8
k8s.io/gengo	v0.0.0-20190128074634-0689ccc1d7d6
k8s.io/klog	v1.0.0
k8s.io/kube-openapi	v0.0.0-20200410145947-61e04a5be9a6
sigs.k8s.io/structured-merge-diff/v3	v3.0.0
sigs.k8s.io/yaml	v1.2.0
