github.com/go-kod/kod
cel.dev/expr v0.24.0
cloud.google.com/go/compute/metadata v0.9.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp v1.30.0
github.com/avast/retry-go/v4 v4.7.0
github.com/cespare/xxhash/v2 v2.3.0
github.com/cncf/xds/go v0.0.0-20251022180443-0feb69152e9f
github.com/cpuguy83/go-md2man/v2 v2.0.6
github.com/creasty/defaults v1.8.0
github.com/davecgh/go-spew v1.1.2-0.20180830191138-d8f796af33cc
github.com/dominikbraun/graph v0.23.0
github.com/envoyproxy/go-control-plane v0.13.5-0.20251024222203-75eaa193e329
github.com/envoyproxy/go-control-plane/envoy v1.35.0
github.com/envoyproxy/go-control-plane/ratelimit v0.1.0
github.com/envoyproxy/protoc-gen-validate v1.2.1
github.com/fatih/color v1.18.0
github.com/fsnotify/fsnotify v1.9.0
github.com/gabriel-vasile/mimetype v1.4.12
github.com/go-jose/go-jose/v4 v4.1.3
github.com/go-logr/logr v1.4.3
github.com/go-logr/stdr v1.2.2
github.com/go-ole/go-ole v1.3.0
github.com/go-playground/assert/v2 v2.2.0
github.com/go-playground/locales v0.14.1
github.com/go-playground/universal-translator v0.18.1
github.com/go-playground/validator/v10 v10.30.0
github.com/go-viper/mapstructure/v2 v2.4.0
github.com/golang/glog v1.2.5
github.com/golang/protobuf v1.5.4
github.com/google/go-cmp v0.7.0
github.com/google/uuid v1.6.0
github.com/inconshreveable/mousetrap v1.1.0
github.com/knadh/koanf/maps v0.1.2
github.com/knadh/koanf/parsers/json v1.0.0
github.com/knadh/koanf/parsers/toml/v2 v2.2.0
github.com/knadh/koanf/parsers/yaml v1.1.0
github.com/knadh/koanf/providers/env v1.1.0
github.com/knadh/koanf/providers/file v1.2.1
github.com/knadh/koanf/v2 v2.3.0
github.com/kr/pretty v0.3.1
github.com/kr/text v0.2.0
github.com/leodido/go-urn v1.4.0
github.com/lufia/plan9stats v0.0.0-20240909124753-873cd0166683
github.com/mattn/go-colorable v0.1.13
github.com/mattn/go-isatty v0.0.20
github.com/mitchellh/copystructure v1.2.0
github.com/mitchellh/reflectwalk v1.0.2
github.com/pelletier/go-toml/v2 v2.2.4
github.com/planetscale/vtprotobuf v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/power-devops/perfstat v0.0.0-20240221224432-82ca36839d55
github.com/rogpeppe/go-internal v1.14.1
github.com/russross/blackfriday/v2 v2.1.0
github.com/samber/lo v1.52.0
github.com/shirou/gopsutil/v3 v3.24.5
github.com/shoenig/go-m1cpu v0.1.6
github.com/shoenig/test v0.6.4
github.com/sony/gobreaker v1.0.0
github.com/spf13/cobra v1.10.2
github.com/spf13/pflag v1.0.9
github.com/spiffe/go-spiffe/v2 v2.6.0
github.com/stretchr/objx v0.5.2
github.com/stretchr/testify v1.11.1
github.com/tklauser/go-sysconf v0.3.14
github.com/tklauser/numcpus v0.9.0
github.com/yuin/goldmark v1.4.13
github.com/yusufpapurcu/wmi v1.2.4
go.opentelemetry.io/auto/sdk v1.2.1
go.opentelemetry.io/contrib/detectors/gcp v1.38.0
go.opentelemetry.io/otel v1.40.0
go.opentelemetry.io/otel/metric v1.40.0
go.opentelemetry.io/otel/sdk v1.40.0
go.opentelemetry.io/otel/sdk/metric v1.40.0
go.opentelemetry.io/otel/trace v1.40.0
go.uber.org/goleak v1.3.0
go.uber.org/mock v0.6.0
go.yaml.in/yaml/v3 v3.0.4
golang.org/x/crypto v0.46.0
golang.org/x/mod v0.30.0
golang.org/x/net v0.47.0
golang.org/x/oauth2 v0.32.0
golang.org/x/sync v0.19.0
golang.org/x/sys v0.40.0
golang.org/x/telemetry v0.0.0-20251111182119-bc8e575c7b54
golang.org/x/term v0.38.0
golang.org/x/text v0.32.0
golang.org/x/tools v0.39.0
gonum.org/v1/gonum v0.16.0
google.golang.org/genproto/googleapis/api v0.0.0-20251022142026-3a174f9686a8
google.golang.org/genproto/googleapis/rpc v0.0.0-20251022142026-3a174f9686a8
google.golang.org/grpc v1.77.0
google.golang.org/protobuf v1.36.10
gopkg.in/check.v1 v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3 v3.0.1
