cel.dev/expr	v0.25.2
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.11.0
cloud.google.com/go/logging	v1.18.0
cloud.google.com/go/longrunning	v1.0.0
cloud.google.com/go/monitoring	v1.29.0
cloud.google.com/go/trace	v1.16.0
codeberg.org/chavacava/garif	v0.2.1
contrib.go.opencensus.io/exporter/stackdriver	v0.13.15-0.20230702191903-2de6d2748484
github.com/BurntSushi/toml	v1.6.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.33.0
github.com/aws/aws-sdk-go-v2	v1.41.12
github.com/aws/aws-sdk-go-v2/config	v1.32.23
github.com/aws/aws-sdk-go-v2/credentials	v1.19.22
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.28
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.28
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.28
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.29
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.12
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.28
github.com/aws/aws-sdk-go-v2/service/signin	v1.1.4
github.com/aws/aws-sdk-go-v2/service/sso	v1.31.2
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.36.5
github.com/aws/aws-sdk-go-v2/service/sts	v1.43.2
github.com/aws/smithy-go	v1.27.2
github.com/beorn7/perks	v1.0.1
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/client9/misspell	v0.3.4
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/davecgh/go-spew	v1.1.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/fatih/color	v1.19.0
github.com/fatih/structtag	v1.2.0
github.com/felixge/httpsnoop	v1.0.4
