cel.dev/expr	v0.25.2
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.22.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.12.0
cloud.google.com/go/monitoring	v1.30.0
cloud.google.com/go/storage	v1.63.1
filippo.io/edwards25519	v1.2.0
github.com/ajg/form	v1.7.1
github.com/ajg/form	v1.8.0
github.com/alexedwards/argon2id	v1.0.0
github.com/amoghe/go-crypt	v0.0.0-20220222110647-20eada5f5964
github.com/aws/aws-sdk-go-v2	v1.42.1
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.14
github.com/aws/aws-sdk-go-v2/config	v1.32.30
github.com/aws/aws-sdk-go-v2/credentials	v1.19.29
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.30
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.30
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.30
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.31
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.13
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.23
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.30
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.31
github.com/aws/aws-sdk-go-v2/service/s3	v1.105.2
github.com/aws/aws-sdk-go-v2/service/signin	v1.4.1
github.com/aws/aws-sdk-go-v2/service/sso	v1.32.1
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.37.1
github.com/aws/aws-sdk-go-v2/service/sts	v1.44.1
github.com/aws/smithy-go	v1.27.4
github.com/azure/azure-sdk-for-go/sdk/azcore	v1.22.0
github.com/azure/azure-sdk-for-go/sdk/azidentity	v1.14.0
github.com/azure/azure-sdk-for-go/sdk/internal	v1.12.0
github.com/azure/azure-sdk-for-go/sdk/storage/azblob	v1.8.0
github.com/azure/go-ntlmssp	v0.1.1
github.com/azuread/microsoft-authentication-library-for-go	v1.7.2
github.com/beorn7/perks	v1.0.1
github.com/bmatcuk/doublestar/v4	v4.10.0
github.com/boombuler/barcode	v1.1.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/cockroachdb/cockroach-go/v2	v2.4.3
github.com/coreos/go-oidc/v3	v3.20.0
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/drakkan/cron/v3	v3.0.0-20230222140221-217a1e4d96c0
github.com/drakkan/ftp	v0.0.0-20240430173938-7ba8270c8e7f
github.com/drakkan/ldapauth	
github.com/drakkan/sftpgo/authy/checkpwd	
github.com/drakkan/sftpgo/authy/extauth	
github.com/drakkan/sftpgo/authy/keyint	
github.com/drakkan/sftpgo/ldapauthserver	
github.com/drakkan/sftpgo/tests/eventsearcher	
github.com/drakkan/sftpgo/tests/ipfilter	
github.com/drakkan/webdav	v0.0.0-20260709145212-0af7fe6f3bb2
github.com/eikenb/pipeat	v0.0.0-20260709234154-608894928e53
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/fatih/color	v1.19.0
github.com/fclairamb/ftpserverlib	v0.32.1
github.com/felixge/httpsnoop	v1.1.0
github.com/fsnotify/fsnotify	v1.10.1
github.com/gehirninc/crypt	v0.0.0-20230320061759-8cc1b52080c5
github.com/go-acme/lego/v4	v4.35.2
github.com/go-asn1-ber/asn1-ber	v1.5.8-0.20250403174932-29230038a667
github.com/go-chi/chi/v5	v5.3.1
github.com/go-chi/render	v1.0.3
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-ldap/ldap/v3	v3.4.13
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.3.0
github.com/go-sql-driver/mysql	v1.10.0
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/golang/protobuf	v1.5.4
github.com/google/s2a-go	v0.1.9
github.com/google/shlex	v0.0.0-20191202100458-e7afc7fbc510
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.18
github.com/googleapis/gax-go/v2	v2.23.0
github.com/googlecloudplatform/opentelemetry-operations-go/detectors/gcp	v1.34.0
github.com/googlecloudplatform/opentelemetry-operations-go/exporter/metric	v0.58.0
github.com/googlecloudplatform/opentelemetry-operations-go/internal/resourcemapping	v0.58.0
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.6.3
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-plugin	v1.8.0
github.com/hashicorp/go-retryablehttp	v0.7.8
github.com/hashicorp/yamux	v0.1.2
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/klauspost/compress	v1.19.0
github.com/kr/fs	v0.1.0
github.com/kylelemons/godebug	v1.1.0
github.com/lithammer/shortuuid/v4	v4.2.0
github.com/lufia/plan9stats	v0.0.0-20260627054121-477a66015f15
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-isatty	v0.0.23
github.com/mattn/go-sqlite3	v1.14.48
github.com/mhale/smtpd	v0.8.3
github.com/miekg/dns	v1.1.72
github.com/minio/sio	v0.5.1
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/nathanaelle/password/v2	v2.0.1
github.com/oklog/run	v1.2.0
github.com/pelletier/go-toml/v2	v2.4.3
github.com/pires/go-proxyproto	v0.14.0
github.com/pkg/browser	v0.0.0-20240102092130-5ac0b6a4141c
github.com/pkg/sftp	v1.13.11
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/power-devops/perfstat	v0.0.0-20240221224432-82ca36839d55
github.com/pquerna/otp	v1.5.0
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.70.0
github.com/prometheus/procfs	v0.21.1
github.com/rs/cors	v1.11.1
github.com/rs/xid	v1.6.0
github.com/rs/zerolog	v1.35.1
github.com/russross/blackfriday/v2	v2.1.0
github.com/sagikazarmark/locafero	v0.12.0
github.com/sftpgo/sdk	v0.1.10-0.20260718115844-aece7239043c
github.com/sftpgo/sdk	v0.1.9
github.com/shirou/gopsutil/v3	v3.24.5
github.com/shoenig/go-m1cpu	v0.2.2
github.com/spf13/afero	v1.15.0
github.com/spf13/cast	v1.10.0
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spf13/viper	v1.21.0
github.com/spiffe/go-spiffe/v2	v2.8.1
github.com/stretchr/testify	v1.11.1
github.com/studio-b12/gowebdav	v0.13.0
github.com/subosito/gotenv	v1.6.0
github.com/tklauser/go-sysconf	v0.4.0
github.com/tklauser/numcpus	v0.12.0
github.com/unrolled/secure	v1.17.0
github.com/wagslane/go-password-validator	v0.3.0
github.com/wneessen/go-mail	v0.8.1
github.com/yl2chen/cidranger	v1.0.3-0.20210928021809-d1cb2c52f37a
github.com/yusufpapurcu/wmi	v1.2.4
go.etcd.io/bbolt	v1.5.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.44.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.69.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.69.0
go.opentelemetry.io/otel	v1.44.0
go.opentelemetry.io/otel/metric	v1.44.0
go.opentelemetry.io/otel/sdk	v1.44.0
go.opentelemetry.io/otel/sdk/metric	v1.44.0
go.opentelemetry.io/otel/trace	v1.44.0
go.yaml.in/yaml/v3	v3.0.4
gocloud.dev	v0.46.0
golang.org/x/crypto	v0.53.0
golang.org/x/crypto	v0.54.0
golang.org/x/mod	v0.38.0
golang.org/x/net	v0.56.0
golang.org/x/net	v0.57.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.22.0
golang.org/x/sys	v0.46.0
golang.org/x/sys	v0.47.0
golang.org/x/term	v0.45.0
golang.org/x/text	v0.39.0
golang.org/x/text	v0.40.0
golang.org/x/time	v0.15.0
golang.org/x/tools	v0.48.0
golang.org/x/xerrors	v0.0.0-20240903120638-7835f813f4da
google.golang.org/api	v0.289.0
google.golang.org/genproto	v0.0.0-20260715232425-e75dac1f907d
google.golang.org/genproto/googleapis/api	v0.0.0-20260715232425-e75dac1f907d
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260630182238-925bb5da69e7
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260715232425-e75dac1f907d
google.golang.org/grpc	v1.82.0
google.golang.org/grpc	v1.82.1
google.golang.org/protobuf	v1.36.11
gopkg.in/check.v1	v1.0.0-20190902080502-41f04d3bba15
gopkg.in/natefinch/lumberjack.v2	v2.2.1
gopkg.in/yaml.v3	v3.0.1
