cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.2
github.com/AdaLogics/go-fuzz-headers	v0.0.0-20240806141605-e8a1dd7889d6
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/DataDog/datadog-go	v4.8.3+incompatible
github.com/DataDog/zstd	v1.5.2
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.32.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.2.0
github.com/Masterminds/sprig/v3	v3.2.3
github.com/Microsoft/go-winio	v0.6.2
github.com/NYTimes/gziphandler	v1.1.1
github.com/RoaringBitmap/roaring/v2	v2.21.0
github.com/Sereal/Sereal/Go/sereal	v0.0.0-20231009093132-b9187f1a92c6
github.com/Workiva/go-datastructures	v1.1.7
github.com/aclements/go-moremath	v0.0.0-20210112150236-f10218a38794
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20190717042225-c3de453c63f4
github.com/andybalholm/brotli	v1.2.2
github.com/antihax/optional	v1.0.0
github.com/antithesishq/antithesis-sdk-go	v0.7.2
github.com/armon/circbuf	v0.0.0-20150827004946-bbbad097214e
github.com/armon/go-metrics	v0.4.1
github.com/armon/go-radix	v1.0.0
github.com/beorn7/perks	v1.0.1
github.com/bgentry/speakeasy	v0.1.0
github.com/bits-and-blooms/bitset	v1.24.6
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/bytedance/gopkg	v0.1.4
github.com/bytedance/sonic	v1.15.2
github.com/bytedance/sonic/loader	v0.5.1
github.com/cenkalti/backoff	v2.2.1+incompatible
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/circonus-labs/circonus-gometrics	v2.3.1+incompatible
github.com/circonus-labs/circonusllhist	v0.1.3
github.com/cloudwego/base64x	v0.1.7
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/containerd/platforms	v0.2.1
github.com/containerd/typeurl/v2	v2.2.0
github.com/coreos/go-semver	v0.3.1
github.com/coreos/go-systemd/v22	v22.7.0
github.com/cpuguy83/dockercfg	v0.3.2
github.com/creack/pty	v1.1.24
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/davecgh/go-xdr	v0.0.0-20161123171359-e6a2ba005892
github.com/deckarep/golang-set/v2	v2.9.0
github.com/distribution/reference	v0.6.0
github.com/docker/go-connections	v0.7.0
github.com/docker/go-units	v0.5.0
github.com/dustin/go-humanize	v1.0.1
github.com/ebitengine/purego	v0.10.1
github.com/emicklei/go-restful/v3	v3.13.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/fatih/color	v1.19.0
github.com/felixge/httpsnoop	v1.1.0
github.com/flowchartsman/retry	v1.2.0
github.com/fxamacker/cbor/v2	v2.9.2
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-kit/kit	v0.9.0
github.com/go-logfmt/logfmt	v0.4.0
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.3.0
github.com/go-openapi/jsonpointer	v1.0.0
github.com/go-openapi/jsonreference	v1.0.0
github.com/go-openapi/swag	v0.27.0
github.com/go-openapi/swag/cmdutils	v0.27.0
github.com/go-openapi/swag/conv	v0.27.0
