cel.dev/expr	v0.25.1
cloud.google.com/go	v0.110.0
cloud.google.com/go/accessapproval	v1.6.0
cloud.google.com/go/accesscontextmanager	v1.7.0
cloud.google.com/go/aiplatform	v1.37.0
cloud.google.com/go/analytics	v0.19.0
cloud.google.com/go/apigateway	v1.5.0
cloud.google.com/go/apigeeconnect	v1.5.0
cloud.google.com/go/apigeeregistry	v0.6.0
cloud.google.com/go/apikeys	v0.6.0
cloud.google.com/go/appengine	v1.7.1
cloud.google.com/go/area120	v0.7.1
cloud.google.com/go/artifactregistry	v1.13.0
cloud.google.com/go/asset	v1.13.0
cloud.google.com/go/assuredworkloads	v1.10.0
cloud.google.com/go/automl	v1.12.0
cloud.google.com/go/baremetalsolution	v0.5.0
cloud.google.com/go/batch	v0.7.0
cloud.google.com/go/beyondcorp	v0.5.0
cloud.google.com/go/bigquery	v1.50.0
cloud.google.com/go/billing	v1.13.0
cloud.google.com/go/binaryauthorization	v1.5.0
cloud.google.com/go/certificatemanager	v1.6.0
cloud.google.com/go/channel	v1.12.0
cloud.google.com/go/cloudbuild	v1.9.0
cloud.google.com/go/clouddms	v1.5.0
cloud.google.com/go/cloudtasks	v1.10.0
cloud.google.com/go/compute	v1.19.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/contactcenterinsights	v1.6.0
cloud.google.com/go/container	v1.15.0
cloud.google.com/go/containeranalysis	v0.9.0
cloud.google.com/go/datacatalog	v1.13.0
cloud.google.com/go/dataflow	v0.8.0
cloud.google.com/go/dataform	v0.7.0
cloud.google.com/go/datafusion	v1.6.0
cloud.google.com/go/datalabeling	v0.7.0
cloud.google.com/go/dataplex	v1.6.0
cloud.google.com/go/dataproc	v1.12.0
cloud.google.com/go/dataqna	v0.7.0
cloud.google.com/go/datastore	v1.11.0
cloud.google.com/go/datastream	v1.7.0
cloud.google.com/go/deploy	v1.8.0
cloud.google.com/go/dialogflow	v1.32.0
cloud.google.com/go/dlp	v1.9.0
cloud.google.com/go/documentai	v1.18.0
cloud.google.com/go/domains	v0.8.0
cloud.google.com/go/edgecontainer	v1.0.0
cloud.google.com/go/errorreporting	v0.3.0
cloud.google.com/go/essentialcontacts	v1.5.0
cloud.google.com/go/eventarc	v1.11.0
cloud.google.com/go/filestore	v1.6.0
cloud.google.com/go/firestore	v1.9.0
cloud.google.com/go/functions	v1.13.0
cloud.google.com/go/gaming	v1.9.0
cloud.google.com/go/gkebackup	v0.4.0
cloud.google.com/go/gkeconnect	v0.7.0
cloud.google.com/go/gkehub	v0.12.0
cloud.google.com/go/gkemulticloud	v0.5.0
cloud.google.com/go/gsuiteaddons	v1.5.0
cloud.google.com/go/iam	v0.13.0
cloud.google.com/go/iap	v1.7.1
cloud.google.com/go/ids	v1.3.0
cloud.google.com/go/iot	v1.6.0
cloud.google.com/go/kms	v1.10.1
cloud.google.com/go/language	v1.9.0
cloud.google.com/go/lifesciences	v0.8.0
cloud.google.com/go/logging	v1.7.0
cloud.google.com/go/longrunning	v0.4.1
cloud.google.com/go/managedidentities	v1.5.0
cloud.google.com/go/maps	v0.7.0
cloud.google.com/go/mediatranslation	v0.7.0
cloud.google.com/go/memcache	v1.9.0
cloud.google.com/go/metastore	v1.10.0
cloud.google.com/go/monitoring	v1.13.0
cloud.google.com/go/networkconnectivity	v1.11.0
cloud.google.com/go/networkmanagement	v1.6.0
cloud.google.com/go/networksecurity	v0.8.0
cloud.google.com/go/notebooks	v1.8.0
cloud.google.com/go/optimization	v1.3.1
cloud.google.com/go/orchestration	v1.6.0
cloud.google.com/go/orgpolicy	v1.10.0
cloud.google.com/go/osconfig	v1.11.0
cloud.google.com/go/oslogin	v1.9.0
cloud.google.com/go/phishingprotection	v0.7.0
cloud.google.com/go/policytroubleshooter	v1.6.0
cloud.google.com/go/privatecatalog	v0.8.0
cloud.google.com/go/pubsub	v1.30.0
cloud.google.com/go/pubsublite	v1.7.0
cloud.google.com/go/recaptchaenterprise/v2	v2.7.0
cloud.google.com/go/recommendationengine	v0.7.0
cloud.google.com/go/recommender	v1.9.0
cloud.google.com/go/redis	v1.11.0
cloud.google.com/go/resourcemanager	v1.7.0
cloud.google.com/go/resourcesettings	v1.5.0
cloud.google.com/go/retail	v1.12.0
cloud.google.com/go/run	v0.9.0
cloud.google.com/go/scheduler	v1.9.0
cloud.google.com/go/secretmanager	v1.10.0
cloud.google.com/go/security	v1.13.0
cloud.google.com/go/securitycenter	v1.19.0
cloud.google.com/go/servicecontrol	v1.11.1
cloud.google.com/go/servicedirectory	v1.9.0
cloud.google.com/go/servicemanagement	v1.8.0
cloud.google.com/go/serviceusage	v1.6.0
cloud.google.com/go/shell	v1.6.0
cloud.google.com/go/spanner	v1.45.0
cloud.google.com/go/speech	v1.15.0
cloud.google.com/go/storage	v1.28.1
cloud.google.com/go/storagetransfer	v1.8.0
cloud.google.com/go/talent	v1.5.0
cloud.google.com/go/texttospeech	v1.6.0
cloud.google.com/go/tpu	v1.5.0
cloud.google.com/go/trace	v1.9.0
cloud.google.com/go/translate	v1.7.0
cloud.google.com/go/video	v1.15.0
cloud.google.com/go/videointelligence	v1.10.0
cloud.google.com/go/vision/v2	v2.7.0
cloud.google.com/go/vmmigration	v1.6.0
cloud.google.com/go/vmwareengine	v0.3.0
cloud.google.com/go/vpcaccess	v1.6.0
cloud.google.com/go/webrisk	v1.8.0
cloud.google.com/go/websecurityscanner	v1.5.0
cloud.google.com/go/workflows	v1.10.0
dmitri.shuralyov.com/gpu/mtl	v0.0.0-20190408044501-666a987793e9
github.com/BurntSushi/toml	v0.3.1
github.com/BurntSushi/xgb	v0.0.0-20160522181843-27f122750802
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/IBM/sarama	v1.43.0
github.com/OneOfOne/xxhash	v1.2.8
github.com/ajstarks/deck	v0.0.0-20200831202436-30c9fc6549a9
github.com/ajstarks/deck/generate	v0.0.0-20210309230005-c3f852c02e19
github.com/ajstarks/svgo	v0.0.0-20211024235047-1546f124cd8b
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/apache/thrift	v0.23.0
github.com/aws/aws-sdk-go	v1.34.0
github.com/bitly/go-hostpool	v0.0.0-20171023180738-a3a6125de932
github.com/bmizerany/assert	v0.0.0-20160611221934-b7ed37b82869
