cel.dev/expr	v0.25.1
cloud.google.com/go	v0.115.0
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth	v0.6.1
cloud.google.com/go/auth/oauth2adapt	v0.2.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.1.8
cloud.google.com/go/iam	v1.11.0
cloud.google.com/go/monitoring	v1.29.0
cloud.google.com/go/storage	v1.43.0
cloud.google.com/go/storage	v1.63.1
cloud.google.com/go/trace	v1.16.0
codeberg.org/go-fonts/liberation	v0.5.0
codeberg.org/go-latex/latex	v0.1.0
codeberg.org/go-pdf/fpdf	v0.10.0
flake	
git.sr.ht/~sbinet/gg	v0.6.0
github.com/ajstarks/svgo	v0.0.0-20211024235047-1546f124cd8b
github.com/anchore/go-lzo	v0.1.0
github.com/aregm/cpuid	v0.0.0-20181003105527-1a4a6f06a1c6
github.com/aws/aws-sdk-go-v2	v1.41.5
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.8
github.com/aws/aws-sdk-go-v2/config	v1.32.12
github.com/aws/aws-sdk-go-v2/config	v1.32.6
github.com/aws/aws-sdk-go-v2/credentials	v1.19.12
github.com/aws/aws-sdk-go-v2/credentials	v1.19.6
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.16
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.20
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.21
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.21
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.4
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.6
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.22
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.7
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.13
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.21
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.21
github.com/aws/aws-sdk-go-v2/service/s3	v1.97.3
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.4
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.8
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.13
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.8
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.12
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.17
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.5
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.9
github.com/aws/smithy-go	v1.24.2
github.com/azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/beorn7/perks	v1.0.1
github.com/bgentry/go-netrc	v0.0.0-20140422174119-9fd32a8b3d3d
github.com/blang/semver/v4	v4.0.0
github.com/bombsimon/logrusr/v4	v4.1.0
github.com/box-cli-maker/box-cli-maker/v3	v3.0.0
github.com/briandowns/spinner	v1.23.2
github.com/campoy/embedmd	v1.0.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/charmbracelet/colorprofile	v0.4.1
github.com/charmbracelet/x/ansi	v0.11.6
github.com/charmbracelet/x/term	v0.2.2
github.com/cheggaaa/pb/v3	v3.1.7
github.com/clipperhouse/displaywidth	v0.10.0
github.com/clipperhouse/uax29/v2	v2.6.0
github.com/cloudevents/sdk-go/v2	v2.16.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/coreos/go-systemd/v22	v22.6.0
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/cyphar/filepath-securejoin	v0.4.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/diskfs/go-diskfs	v1.9.3
github.com/distribution/reference	v0.6.0
github.com/djherbis/times	v1.6.0
github.com/docker/cli	v29.6.1%2Bincompatible
github.com/docker/docker	v28.5.2%2Bincompatible
github.com/docker/docker-credential-helpers	v0.9.3
github.com/docker/go-connections	v0.6.0
github.com/docker/go-connections	v0.7.0
github.com/docker/go-units	v0.5.0
github.com/ebitengine/purego	v0.10.0
github.com/elazarl/goproxy	v1.8.2
github.com/elliotwutingfeng/asciiset	v0.0.0-20260129054604-cfde2086bc57
github.com/emicklei/go-restful/v3	v3.13.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/evanphx/json-patch	v5.6.0%2Bincompatible
github.com/fatih/color	v1.18.0
github.com/felixge/fgprof	v0.9.3
github.com/felixge/httpsnoop	v1.0.4
github.com/fsnotify/fsnotify	v1.7.0
github.com/fsnotify/fsnotify	v1.9.0
github.com/fvbommel/sortorder	v1.1.0
github.com/fxamacker/cbor/v2	v2.9.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.2
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.2.6
github.com/go-openapi/jsonpointer	v0.21.0
github.com/go-openapi/jsonreference	v0.20.2
github.com/go-openapi/swag	v0.23.0
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/godbus/dbus/v5	v5.1.0
github.com/gofrs/flock	v0.13.0
github.com/golang/freetype	v0.0.0-20170609003504-e2365dfdc4a0
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/protobuf	v1.5.4
github.com/google/gnostic-models	v0.7.0
github.com/google/go-cmp	v0.7.0
github.com/google/go-containerregistry	v0.21.7
github.com/google/go-github/v85	v85.0.0
github.com/google/go-querystring	v1.2.0
github.com/google/pprof	v0.0.0-20260115054156-294ebfa9ad83
github.com/google/s2a-go	v0.1.7
github.com/google/s2a-go	v0.1.9
github.com/google/slowjam	v1.1.2
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.18
github.com/googleapis/enterprise-certificate-proxy	v0.3.2
github.com/googleapis/gax-go/v2	v2.12.5
github.com/googleapis/gax-go/v2	v2.23.0
github.com/googlecloudplatform/cloudsql-proxy	v1.37.7
github.com/googlecloudplatform/opentelemetry-operations-go/detectors/gcp	v1.32.0
github.com/googlecloudplatform/opentelemetry-operations-go/exporter/metric	v0.57.0
github.com/googlecloudplatform/opentelemetry-operations-go/exporter/trace	v1.32.0
github.com/googlecloudplatform/opentelemetry-operations-go/internal/resourcemapping	v0.57.0
github.com/googlecontainertools/skaffold/examples/microservices/leeroy-app	
github.com/googlecontainertools/skaffold/examples/microservices/leeroy-web	
github.com/hashicorp/aws-sdk-go-base/v2	v2.0.0-beta.70
github.com/hashicorp/aws-sdk-go-base/v2	v2.0.0-beta.72
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-getter	v1.8.4
github.com/hashicorp/go-getter	v1.8.6
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-retryablehttp	v0.7.8
github.com/hashicorp/go-version	v1.9.0
github.com/hashicorp/hcl	v1.0.1-vault-5
github.com/hectane/go-acl	v0.0.0-20190604041725-da78bae5fc95
github.com/huandu/xstrings	v1.5.0
github.com/icza/dyno	v0.0.0-20230330125955-09f820a8d9c0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jmoiron/sqlx	v1.4.0
github.com/johanneswuerbach/nfsexports	v0.0.0-20200318065542-c48c3734757f
github.com/josharian/intern	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/kballard/go-shellquote	v0.0.0-20180428030007-95032a82bc51
github.com/klauspost/compress	v1.18.6
github.com/klauspost/cpuid/v2	v2.4.0
github.com/lib/pq	v1.10.9
github.com/liggitt/tabwriter	v0.0.0-20181228230101-89fcab3d43de
github.com/lucasb-eyer/go-colorful	v1.3.0
