github.com/Azure/azure-sdk-for-go/sdk/azcore	v0.19.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v0.11.0
github.com/Azure/azure-sdk-for-go/sdk/internal	v0.7.0
github.com/PuerkitoBio/goquery	v1.5.1
github.com/andybalholm/cascadia	v1.1.0
github.com/crackcomm/go-clitable	v0.0.0-20151121230230-53bcff2fea36
github.com/davecgh/go-spew	v1.1.1
github.com/denisenkom/go-mssqldb	v0.12.0
github.com/dnaeon/go-vcr	v1.2.0
github.com/erikstmartin/go-testdb	v0.0.0-20160219214506-8d10e4a1bae5
github.com/go-sql-driver/mysql	v1.6.0
github.com/golang-sql/civil	v0.0.0-20220223132316-b832511892a9
github.com/golang-sql/sqlexp	v0.0.0-20170517235910-f1bb20e5a188
github.com/google/uuid	v1.3.0
github.com/jinzhu/gorm	v1.9.16
github.com/jinzhu/inflection	v1.0.0
github.com/jinzhu/now	v1.0.1
github.com/lib/pq	v1.10.5
github.com/mattn/go-runewidth	v0.0.13
github.com/mattn/go-sqlite3	v2.0.3+incompatible
github.com/mattn/goveralls	v0.0.9
github.com/modocache/gover	v0.0.0-20171022184752-b58185e213c5
github.com/pkg/browser	v0.0.0-20180916011732-0a3d74bf9ce4
github.com/pmezard/go-difflib	v1.0.0
github.com/rivo/uniseg	v0.2.0
github.com/stretchr/objx	v0.1.0
github.com/stretchr/testify	v1.7.0
github.com/tkuchiki/go-timezone	v0.2.2
github.com/tkuchiki/parsetime	v0.3.0
github.com/yuin/goldmark	v1.3.5
golang.org/x/crypto	v0.0.0-20220427172511-eb4f295cb31f
golang.org/x/lint	v0.0.0-20210508222113-6edffad5e616
golang.org/x/mod	v0.4.2
golang.org/x/net	v0.0.0-20211112202133-69e39bad7dc2
golang.org/x/sync	v0.0.0-20210220032951-036812b2e83c
golang.org/x/sys	v0.0.0-20210615035016-665e8c7367d1
golang.org/x/term	v0.0.0-20201126162022-7de9c90e9dd1
golang.org/x/text	v0.3.6
golang.org/x/tools	v0.1.5
golang.org/x/xerrors	v0.0.0-20200804184101-5ec99f83aff1
gopkg.in/check.v1	v0.0.0-20161208181325-20d25e280405
gopkg.in/urfave/cli.v1	v1.20.0
gopkg.in/yaml.v2	v2.4.0
gopkg.in/yaml.v3	v3.0.0-20210107192922-496545a6307b
