cloud.google.com/go	v0.26.0
github.com/BurntSushi/toml	v0.3.1
github.com/DataDog/datadog-go	v3.2.0+incompatible
github.com/akutz/memconn	v0.1.0
github.com/alecthomas/assert/v2	v2.6.0
github.com/alecthomas/repr	v0.4.0
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20190717042225-c3de453c63f4
github.com/alitto/pond	v1.9.2
github.com/apache/thrift	v0.23.0
github.com/armon/circbuf	v0.0.0-20150827004946-bbbad097214e
github.com/armon/go-metrics	v0.3.6
github.com/armon/go-radix	v1.0.0
github.com/beorn7/perks	v1.0.1
github.com/bgentry/speakeasy	v0.1.0
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/cenk/backoff	v2.2.1+incompatible
github.com/cenkalti/backoff	v2.2.1+incompatible
github.com/census-instrumentation/opencensus-proto	v0.2.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cheekybits/genny	v1.0.0
github.com/circonus-labs/circonus-gometrics	v2.3.1+incompatible
github.com/circonus-labs/circonusllhist	v0.1.3
github.com/client9/misspell	v0.3.4
github.com/cncf/udpa/go	v0.0.0-20191209042840-269d4d468f6f
github.com/creack/pty	v1.1.9
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/go-jump	v0.0.0-20211018200510-ba001c3ffce0
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/edwingeng/doublejump	v1.0.1
github.com/envoyproxy/go-control-plane	v0.9.4
github.com/envoyproxy/protoc-gen-validate	v0.1.0
github.com/facebookgo/clock	v0.0.0-20150410010913-600d898af40a
github.com/fatih/camelcase	v1.0.0
github.com/fatih/color	v1.18.0
github.com/fatih/structtag	v1.2.0
github.com/fsnotify/fsnotify	v1.6.0
github.com/go-kit/kit	v0.9.0
github.com/go-logfmt/logfmt	v0.4.0
github.com/go-logr/logr	v1.4.2
github.com/go-ping/ping	v1.2.0
github.com/go-redis/redis/v8	v8.11.5
github.com/go-redis/redis_rate/v10	v10.0.1
github.com/go-stack/stack	v1.8.0
github.com/go-task/slim-sprig	v0.0.0-20230315185526-52ccab3ef572
github.com/go-task/slim-sprig/v3	v3.0.0
github.com/godzie44/go-uring	v0.0.0-20220926161041-69611e8b13d5
github.com/gogo/protobuf	v1.3.2
github.com/golang/glog	v0.0.0-20160126235308-23def4e6c14b
github.com/golang/mock	v1.6.0
github.com/golang/protobuf	v1.5.0
github.com/golang/snappy	v0.0.4
github.com/google/btree	v0.0.0-20180813153112-4030bb1f1f0c
github.com/google/go-cmp	v0.6.0
github.com/google/gofuzz	v1.0.0
github.com/google/pprof	v0.0.0-20241210010833-40e02aabc2ad
github.com/google/uuid	v1.6.0
github.com/grandcat/zeroconf	v1.0.0
github.com/hashicorp/consul/api	v1.8.1
github.com/hashicorp/consul/sdk	v0.7.0
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v0.16.0
github.com/hashicorp/go-immutable-radix	v1.3.0
github.com/hashicorp/go-msgpack	v0.5.3
