cel.dev/expr	v0.15.0
cloud.google.com/go	v0.116.0
cloud.google.com/go/auth	v0.9.3
cloud.google.com/go/auth/oauth2adapt	v0.2.4
cloud.google.com/go/compute/metadata	v0.5.0
cloud.google.com/go/iam	v1.2.0
cloud.google.com/go/longrunning	v0.5.6
cloud.google.com/go/storage	v1.43.0
cloud.google.com/go/translate	v1.10.3
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.17.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.7.0
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.10.0
github.com/AzureAD/microsoft-authentication-library-for-go	v1.2.2
github.com/BurntSushi/toml	v0.3.1
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/client9/misspell	v0.3.4
github.com/cncf/udpa/go	v0.0.0-20191209042840-269d4d468f6f
github.com/cncf/xds/go	v0.0.0-20240423153145-555b57ec207b
github.com/davecgh/go-spew	v1.1.1
github.com/eliben/go-sentencepiece	v0.6.0
github.com/envoyproxy/go-control-plane	v0.12.1-0.20240621013728-1eb8caab5155
github.com/envoyproxy/protoc-gen-validate	v1.0.4
github.com/felixge/httpsnoop	v1.0.4
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/golang-jwt/jwt/v5	v5.2.1
github.com/golang/glog	v1.2.1
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/mock	v1.1.1
github.com/golang/protobuf	v1.5.4
github.com/golang/snappy	v0.0.4
github.com/google/go-cmp	v0.6.0
github.com/google/go-pkcs11	v0.3.0
github.com/google/martian/v3	v3.3.3
github.com/google/s2a-go	v0.1.8
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.4
github.com/googleapis/gax-go/v2	v2.13.0
github.com/gorilla/websocket	v1.5.3
github.com/kylelemons/godebug	v1.1.0
github.com/openai/openai-go/v3	v3.36.0
github.com/pkg/browser	v0.0.0-20240102092130-5ac0b6a4141c
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/prometheus/client_model	v0.0.0-20190812154241-14fe0d1b01d4
github.com/stretchr/objx	v0.5.0
github.com/stretchr/testify	v1.8.1
github.com/tidwall/gjson	v1.18.0
github.com/tidwall/match	v1.1.1
github.com/tidwall/pretty	v1.2.1
github.com/tidwall/sjson	v1.2.5
go.opencensus.io	v0.24.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.54.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.54.0
go.opentelemetry.io/otel	v1.29.0
go.opentelemetry.io/otel/metric	v1.29.0
go.opentelemetry.io/otel/sdk	v1.29.0
go.opentelemetry.io/otel/trace	v1.29.0
golang.org/x/crypto	v0.36.0
golang.org/x/exp	v0.0.0-20190121172915-509febef88a4
golang.org/x/lint	v0.0.0-20190313153728-d0100b6bd8b3
golang.org/x/mod	v0.17.0
golang.org/x/net	v0.38.0
golang.org/x/oauth2	v0.23.0
golang.org/x/sync	v0.12.0
golang.org/x/sys	v0.31.0
golang.org/x/term	v0.30.0
golang.org/x/text	v0.23.0
golang.org/x/time	v0.6.0
golang.org/x/tools	v0.21.1-0.20240508182429-e35e4ccd0d2d
golang.org/x/xerrors	v0.0.0-20191204190536-9bdfabe68543
google.golang.org/api	v0.197.0
google.golang.org/appengine	v1.6.8
google.golang.org/genai	v1.57.0
google.golang.org/genproto	v0.0.0-20240903143218-8af14fe29dc1
google.golang.org/genproto/googleapis/api	v0.0.0-20240903143218-8af14fe29dc1
google.golang.org/genproto/googleapis/rpc	v0.0.0-20240903143218-8af14fe29dc1
google.golang.org/grpc	v1.66.2
google.golang.org/protobuf	v1.34.2
gopkg.in/check.v1	v0.0.0-20161208181325-20d25e280405
gopkg.in/yaml.v3	v3.0.1
honnef.co/go/tools	v0.0.0-20190523083050-ea95bdfd59fc
