cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.21.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/bigquery	v1.78.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.11.0
codeberg.org/go-fonts/liberation	v0.6.0
codeberg.org/go-latex/latex	v0.3.0
codeberg.org/go-pdf/fpdf	v0.12.0
filippo.io/edwards25519	v1.2.0
git.sr.ht/~sbinet/gg	v0.8.0
github.com/Danny-Dasilva/CycleTLS/cycletls	v1.0.30
github.com/Danny-Dasilva/fhttp	v0.0.0-20260106165651-41258808b131
github.com/HazelnutParadise/Go-Utils	v0.8.2
github.com/JohnCGriffin/overflow	v0.0.0-20211019200055-46fa312c352c
github.com/Masterminds/squirrel	v1.5.4
github.com/TimLai666/go-decimal	v0.1.3
github.com/ajstarks/svgo	v0.0.0-20211024235047-1546f124cd8b
github.com/andybalholm/brotli	v1.2.2
github.com/apache/arrow/go/v15	v15.0.2
github.com/apache/arrow/go/v17	v17.0.0
github.com/apache/thrift	v0.23.0
github.com/apoplexi24/gpandas	v0.2.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/chromedp/cdproto	v0.0.0-20241208230723-d1c7de7e5dd2
github.com/chromedp/chromedp	v0.11.2
github.com/chromedp/sysutil	v1.1.0
github.com/clipperhouse/displaywidth	v0.11.0
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/denisenkom/go-mssqldb	v0.12.3
github.com/dustin/go-humanize	v1.0.1
github.com/ergochat/readline	v0.1.3
github.com/fatih/color	v1.19.0
github.com/felixge/httpsnoop	v1.1.0
github.com/gaukas/clienthellod	v0.4.2
github.com/gaukas/godicttls	v0.0.4
github.com/glebarez/go-sqlite	v1.22.0
github.com/glebarez/sqlite	v1.11.0
github.com/go-echarts/go-echarts/v2	v2.7.2
github.com/go-echarts/snapshot-chromedp	v0.0.5
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.10.0
github.com/gobwas/httphead	v0.1.0
github.com/gobwas/pool	v0.2.1
github.com/gobwas/ws	v1.4.0
github.com/goccy/go-json	v0.10.6
github.com/golang-sql/civil	v0.0.0-20220223132316-b832511892a9
github.com/golang-sql/sqlexp	v0.1.0
github.com/golang/freetype	v0.0.0-20170609003504-e2365dfdc4a0
github.com/golang/snappy	v1.0.0
github.com/google/flatbuffers	v25.12.19%2Bincompatible
github.com/google/gopacket	v1.1.19
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.18
github.com/googleapis/gax-go/v2	v2.23.0
github.com/gorilla/websocket	v1.5.3
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/jinzhu/inflection	v1.0.0
github.com/jinzhu/now	v1.1.5
github.com/josharian/intern	v1.0.0
github.com/klauspost/compress	v1.19.0
github.com/klauspost/cpuid/v2	v2.4.0
github.com/lann/builder	v0.0.0-20180802200727-47ae307949d0
github.com/lann/ps	v0.0.0-20150810152359-62de8c46ede0
github.com/mailru/easyjson	v0.7.7
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-runewidth	v0.0.24
github.com/olekukonko/cat	v0.0.0-20250911104152-50322a0618f6
github.com/olekukonko/errors	v1.3.0
github.com/olekukonko/ll	v0.1.8
github.com/olekukonko/tablewriter	v1.1.4
github.com/petermattis/goid	v0.0.0-20260701081913-4f67fd55d3b4
github.com/pierrec/lz4/v4	v4.1.27
github.com/quic-go/qpack	v0.6.0
github.com/quic-go/quic-go	v0.60.0
github.com/refraction-networking/uquic	v0.0.6
github.com/refraction-networking/utls	v1.8.2
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/richardlehane/mscfb	v1.0.7
github.com/richardlehane/msoleps	v1.0.6
github.com/saintfish/chardet	v0.0.0-20230101081208-5e3ef4b5456d
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/tiendc/go-deepcopy	v1.7.2
github.com/wnjoon/go-yfinance	v1.5.1
github.com/xuri/efp	v0.0.1
github.com/xuri/excelize/v2	v2.11.0
github.com/xuri/nfp	v0.0.2-0.20250530014748-2ddeb826f9a9
github.com/zeebo/xxh3	v1.1.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.69.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.69.0
go.opentelemetry.io/otel	v1.44.0
go.opentelemetry.io/otel/metric	v1.44.0
go.opentelemetry.io/otel/trace	v1.44.0
golang.org/x/crypto	v0.54.0
golang.org/x/exp	v0.0.0-20260709172345-9ea1abe57597
golang.org/x/image	v0.44.0
golang.org/x/net	v0.57.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.22.0
golang.org/x/sys	v0.47.0
golang.org/x/term	v0.45.0
golang.org/x/text	v0.40.0
golang.org/x/time	v0.15.0
golang.org/x/xerrors	v0.0.0-20240903120638-7835f813f4da
gonum.org/v1/gonum	v0.17.0
gonum.org/v1/plot	v0.17.0
google.golang.org/api	v0.288.0
google.golang.org/genproto	v0.0.0-20260706201446-f0a921348800
google.golang.org/genproto/googleapis/api	v0.0.0-20260706201446-f0a921348800
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260706201446-f0a921348800
google.golang.org/grpc	v1.82.0
google.golang.org/protobuf	v1.36.11
gorm.io/driver/mysql	v1.6.0
gorm.io/driver/postgres	v1.6.0
gorm.io/gorm	v1.31.2
h12.io/socks	v1.0.3
modernc.org/libc	v1.74.1
modernc.org/mathutil	v1.7.1
modernc.org/memory	v1.11.0
modernc.org/sqlite	v1.53.0
