cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.61.3
filippo.io/age	v1.3.1
filippo.io/edwards25519	v1.1.1
filippo.io/hpke	v0.4.0
github.com/BurntSushi/toml	v1.6.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/beorn7/perks	v1.0.1
github.com/boombuler/barcode	v1.1.0
github.com/camathieu/pb	v1.0.29-0.20190403132434-889de99fc8d5
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20251210132809-ee656c7534f5
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/docopt/docopt-go	v0.0.0-20180111231733-ee0de3bc6815
github.com/dustin/go-humanize	v1.0.1
github.com/envoyproxy/go-control-plane/envoy	v1.36.0
github.com/envoyproxy/protoc-gen-validate	v1.3.0
github.com/felixge/httpsnoop	v1.0.4
github.com/gabriel-vasile/mimetype	v1.4.13
github.com/go-gormigrate/gormigrate/v2	v2.1.5
github.com/go-ini/ini	v1.67.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.8.1
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/golang/snappy	v1.0.0
github.com/google/jsonschema-go	v0.4.2
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.14
github.com/googleapis/gax-go/v2	v2.19.0
github.com/gorilla/mux	v1.8.1
github.com/iancoleman/strcase	v0.3.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.9.2
github.com/jackc/puddle/v2	v2.2.2
github.com/jinzhu/copier	v0.4.0
github.com/jinzhu/inflection	v1.0.0
github.com/jinzhu/now	v1.1.5
github.com/kardianos/osext	v0.0.0-20190222173326-2bc1f35cddc0
github.com/klauspost/compress	v1.18.2
github.com/klauspost/cpuid/v2	v2.2.11
github.com/klauspost/crc32	v1.3.0
github.com/mattn/go-runewidth	v0.0.14
github.com/mattn/go-sqlite3	v1.14.22
github.com/minio/crc64nvme	v1.1.1
github.com/minio/md5-simd	v1.1.2
github.com/minio/minio-go/v7	v7.0.99
github.com/mitchellh/go-homedir	v1.1.0
github.com/modelcontextprotocol/go-sdk	v1.4.1
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/ncw/swift	v1.0.53
github.com/nu7hatch/gouuid	v0.0.0-20131221200532-179d4d0c4d8d
github.com/philhofer/fwd	v1.2.0
github.com/pilagod/gorm-cursor-paginator/v2	v2.7.0
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.66.1
github.com/prometheus/procfs	v0.16.1
github.com/rivo/uniseg	v0.4.4
github.com/root-gg/logger	v0.0.0-20150501173826-5d9a47a35312
github.com/root-gg/utils	v0.0.0-20201113182430-4cef83d8cdcf
github.com/rs/xid	v1.6.0
github.com/segmentio/asm	v1.1.3
github.com/segmentio/encoding	v0.5.4
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.9
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/stretchr/testify	v1.11.1
github.com/tinylib/msgp	v1.6.1
github.com/xhit/go-str2duration/v2	v2.1.0
github.com/yosida95/uritemplate/v3	v3.0.2
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.39.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.63.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.61.0
go.opentelemetry.io/otel	v1.43.0
go.opentelemetry.io/otel/metric	v1.43.0
go.opentelemetry.io/otel/sdk	v1.43.0
go.opentelemetry.io/otel/sdk/metric	v1.43.0
go.opentelemetry.io/otel/trace	v1.43.0
go.yaml.in/yaml/v2	v2.4.2
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.51.0
golang.org/x/net	v0.55.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.20.0
golang.org/x/sys	v0.45.0
golang.org/x/text	v0.37.0
golang.org/x/time	v0.15.0
google.golang.org/api	v0.273.0
google.golang.org/genproto	v0.0.0-20260316180232-0b37fe3546d5
google.golang.org/genproto/googleapis/api	v0.0.0-20260316180232-0b37fe3546d5
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260319201613-d00831a3d3e7
google.golang.org/grpc	v1.79.3
google.golang.org/protobuf	v1.36.11
gopkg.in/yaml.v3	v3.0.1
gorm.io/driver/mysql	v1.6.0
gorm.io/driver/postgres	v1.6.0
gorm.io/driver/sqlite	v1.6.0
gorm.io/gorm	v1.31.1
gorm.io/plugin/prometheus	v0.1.0
