cloud.google.com/go	v0.45.1
cloud.google.com/go/bigquery	v1.0.1
cloud.google.com/go/datastore	v1.0.0
github.com/BurntSushi/toml	v0.3.1
github.com/BurntSushi/xgb	v0.0.0-20160522181843-27f122750802
github.com/DataDog/datadog-go	v2.2.0+incompatible
github.com/Microsoft/go-winio	v0.4.16
github.com/ProtonMail/go-crypto	v0.0.0-20210428141323-04723f9f07d7
github.com/PuerkitoBio/purell	v1.1.0
github.com/PuerkitoBio/urlesc	v0.0.0-20170810143723-de5bf2ad4578
github.com/acomagu/bufpipe	v1.0.3
github.com/agext/levenshtein	v1.2.2
github.com/agl/ed25519	v0.0.0-20170116200512-5312a6153412
github.com/anmitsu/go-shlex	v0.0.0-20161002113705-648efa622239
github.com/antihax/optional	v1.0.0
github.com/apparentlymart/go-cidr	v1.1.0
github.com/apparentlymart/go-dump	v0.0.0-20190214190832-042adf3cf4a0
github.com/apparentlymart/go-textseg	v1.0.0
github.com/apparentlymart/go-textseg/v12	v12.0.0
github.com/apparentlymart/go-textseg/v13	v13.0.0
github.com/armon/go-metrics	v0.0.0-20190430140413-ec5e00d3c878
github.com/armon/go-radix	v1.0.0
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/asaskevich/govalidator	v0.0.0-20190424111038-f61b66f89f4a
github.com/aws/aws-sdk-go	v1.19.39
github.com/beorn7/perks	v0.0.0-20180321164747-3a771d992973
github.com/bgentry/go-netrc	v0.0.0-20140422174119-9fd32a8b3d3d
github.com/bgentry/speakeasy	v0.1.0
github.com/bsm/go-vlq	v0.0.0-20150828105119-ec6e8d4f5f4e
github.com/buchanae/github-release-notes	v0.0.0-20180827045457-200e1dacadbb
github.com/census-instrumentation/opencensus-proto	v0.2.1
github.com/cespare/xxhash/v2	v2.1.1
github.com/cheggaaa/pb	v1.0.27
github.com/circonus-labs/circonus-gometrics	v2.3.1+incompatible
github.com/circonus-labs/circonusllhist	v0.1.3
github.com/client9/misspell	v0.3.4
github.com/cncf/udpa/go	v0.0.0-20210930031921-04548b0d99d4
github.com/cncf/xds/go	v0.0.0-20211011173535-cb28da3451f1
github.com/creack/pty	v1.1.9
github.com/davecgh/go-spew	v1.1.1
github.com/dikhan/http_goclient	v0.0.0-20181010015730-b9de9b5ee7b6
github.com/dikhan/terraform-provider-openapi	v0.31.1
github.com/dimfeld/httppath	v0.0.0-20170720192232-ee938bf73598
github.com/dimfeld/httptreemux	v5.0.1+incompatible
github.com/emirpasic/gods	v1.12.0
github.com/envoyproxy/go-control-plane	v0.9.10-0.20210907150352-cf90f659a021
github.com/envoyproxy/protoc-gen-validate	v0.1.0
github.com/fatih/color	v1.7.0
github.com/flynn/go-shlex	v0.0.0-20150515145356-3f9db97f8568
github.com/fsnotify/fsnotify	v1.4.7
github.com/ghodss/yaml	v1.0.0
github.com/gliderlabs/ssh	v0.2.2
github.com/go-git/gcfg	v1.5.0
github.com/go-git/go-billy/v5	v5.3.1
github.com/go-git/go-git-fixtures/v4	v4.2.1
github.com/go-git/go-git/v5	v5.4.2
github.com/go-openapi/analysis	v0.0.0-20171215055114-2bbaa248df98
github.com/go-openapi/errors	v0.0.0-20170426151106-03cfca65330d
github.com/go-openapi/jsonpointer	v0.17.0
github.com/go-openapi/jsonreference	v0.17.0
github.com/go-openapi/loads	v0.0.0-20171207192234-2a2b323bab96
github.com/go-openapi/spec	v0.19.0
github.com/go-openapi/strfmt	v0.0.0-20171222154016-4dd3d302e100
github.com/go-openapi/swag	v0.17.0
github.com/go-test/deep	v1.0.3
github.com/goadesign/goa	v0.0.0-20180629224717-ed6ccb1eb93a
github.com/golang/glog	v0.0.0-20160126235308-23def4e6c14b
github.com/golang/mock	v1.3.1
