cel.dev/expr	v0.16.0
cloud.google.com/go/compute/metadata	v0.5.0
github.com/bits-and-blooms/bitset	v1.24.4
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20240723142845-024c85f92f20
github.com/creack/pty	v1.1.9
github.com/davecgh/go-spew	v1.1.1
github.com/envoyproxy/go-control-plane	v0.13.0
github.com/envoyproxy/protoc-gen-validate	v1.1.0
github.com/golang/glog	v1.2.2
github.com/golang/protobuf	v1.5.0
github.com/google/go-cmp	v0.6.0
github.com/google/uuid	v1.6.0
github.com/influxdata/tdigest	v0.0.1
github.com/kr/pretty	v0.3.1
github.com/kr/pty	v1.1.1
github.com/kr/text	v0.2.0
github.com/pkg/diff	v0.0.0-20210226163009-20ebb0f2a09e
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/rogpeppe/go-internal	v1.12.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
golang.org/x/crypto	v0.26.0
golang.org/x/exp	v0.0.0-20180321215751-8460e604b9de
golang.org/x/mod	v0.17.0
golang.org/x/net	v0.28.0
golang.org/x/oauth2	v0.22.0
golang.org/x/sync	v0.8.0
golang.org/x/sys	v0.24.0
golang.org/x/term	v0.23.0
golang.org/x/text	v0.17.0
golang.org/x/tools	v0.21.1-0.20240508182429-e35e4ccd0d2d
golang.org/x/xerrors	v0.0.0-20191204190536-9bdfabe68543
gonum.org/v1/gonum	v0.0.0-20181121035319-3f7ecaa7e8ca
gonum.org/v1/netlib	v0.0.0-20181029234149-ec6d1f5cefe6
google.golang.org/genproto/googleapis/api	v0.0.0-20240814211410-ddb44dafa142
google.golang.org/genproto/googleapis/rpc	v0.0.0-20240814211410-ddb44dafa142
google.golang.org/grpc	v1.67.1
google.golang.org/protobuf	v1.36.4
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3	v3.0.1
