dario.cat/mergo	v1.0.0
filippo.io/edwards25519	v1.1.0
github.com/Nvveen/Gotty	v0.0.0-20120604004816-cd527374f1e5
github.com/cenkalti/backoff/v4	v4.3.0
github.com/containerd/continuity	v0.4.3
github.com/davecgh/go-spew	v1.1.1
github.com/denisenkom/go-mssqldb	v0.10.0
github.com/docker/cli	v26.1.4%2Bincompatible
github.com/docker/docker	v27.1.1%2Bincompatible
github.com/docker/go-connections	v0.5.0
github.com/docker/go-units	v0.5.0
github.com/dustin/go-humanize	v1.0.1
github.com/friendsofgo/errors	v0.9.2
github.com/go-sql-driver/mysql	v1.6.0
github.com/go-sql-driver/mysql	v1.8.1
github.com/gogo/protobuf	v1.3.2
github.com/golang-sql/civil	v0.0.0-20190719163853-cb61b32ac6fe
github.com/golang/mock	v1.6.0
github.com/google/shlex	v0.0.0-20191202100458-e7afc7fbc510
github.com/google/uuid	v1.3.0
github.com/jackc/chunkreader/v2	v2.0.1
github.com/jackc/pgconn	v1.14.1
github.com/jackc/pgio	v1.0.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgproto3/v2	v2.3.2
github.com/jackc/pgservicefile	v0.0.0-20221227161230-091c0ba34f0a
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgtype	v1.14.0
github.com/jackc/pgx/v4	v4.18.1
github.com/jackc/pgx/v5	v5.4.3
github.com/jackc/pgx/v5	v5.7.1
github.com/jackc/puddle	v1.3.0
github.com/jackc/puddle/v2	v2.2.1
github.com/jackc/puddle/v2	v2.2.2
github.com/mattn/go-isatty	v0.0.16
github.com/mattn/go-sqlite3	v1.14.12
github.com/mattn/go-sqlite3	v1.14.16
github.com/mitchellh/mapstructure	v1.5.0
github.com/moby/docker-image-spec	v1.3.1
github.com/moby/term	v0.5.0
github.com/opencontainers/go-digest	v1.0.0
github.com/opencontainers/image-spec	v1.1.0
github.com/opencontainers/runc	v1.1.13
github.com/ory/dockertest/v3	v3.11.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.0
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/sirupsen/logrus	v1.9.3
github.com/spf13/cast	v1.4.1
github.com/stretchr/testify	v1.11.1
github.com/stretchr/testify	v1.8.1
github.com/stretchr/testify	v1.8.4
github.com/stretchr/testify	v1.9.0
github.com/vingarcia/ksql/adapters/kmysql	v1.10.0
github.com/vingarcia/ksql/adapters/kpgx	v1.10.0
github.com/vingarcia/ksql/adapters/ksqlite3	v1.10.0
github.com/vingarcia/ksql/adapters/ksqlserver	v1.10.0
github.com/vingarcia/ksql/adapters/modernc-ksqlite	v1.10.0
github.com/volatiletech/inflect	v0.0.1
github.com/volatiletech/sqlboiler/v4	v4.12.0
github.com/volatiletech/strmangle	v0.0.4
github.com/xeipuuv/gojsonpointer	v0.0.0-20190905194746-02993c407bfb
github.com/xeipuuv/gojsonreference	v0.0.0-20180127040603-bd5ef7bd5415
github.com/xeipuuv/gojsonschema	v1.2.0
golang.org/x/crypto	v0.0.0-20210921155107-089bfa567519
golang.org/x/crypto	v0.12.0
golang.org/x/crypto	v0.27.0
golang.org/x/sync	v0.3.0
golang.org/x/sync	v0.8.0
golang.org/x/sys	v0.26.0
golang.org/x/sys	v0.7.0
golang.org/x/text	v0.12.0
golang.org/x/text	v0.18.0
gopkg.in/yaml.v2	v2.4.0
gopkg.in/yaml.v3	v3.0.1
modernc.org/libc	v1.24.1
modernc.org/mathutil	v1.5.0
modernc.org/memory	v1.6.0
modernc.org/sqlite	v1.26.0
