cel.dev/expr	v0.25.2
cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.2
filippo.io/bigmod	v0.1.0
filippo.io/edwards25519	v1.2.0
github.com/alecthomas/chroma/v2	v2.26.1
github.com/andreasbriese/bbloom	v0.0.0-20190825152654-46b345b51c96
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/aryann/difflib	v0.0.0-20210328193216-ff5ff6dc229b
github.com/beorn7/perks	v1.0.1
github.com/bits-and-blooms/bitset	v1.24.6
github.com/burntsushi/toml	v1.6.0
github.com/caddyserver/caddy/v2	v2.11.4
github.com/caddyserver/certmagic	v0.25.4
github.com/caddyserver/zerossl	v0.1.5
github.com/ccoveille/go-safecast/v2	v2.0.1
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash	v1.1.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/chzyer/readline	v1.5.1
github.com/cloudflare/circl	v1.6.3
github.com/coreos/go-oidc/v3	v3.18.0
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/deruina/timberjack	v1.4.5
github.com/dgraph-io/badger	v1.6.2
github.com/dgraph-io/badger/v2	v2.2007.4
github.com/dgraph-io/ristretto	v0.2.0
github.com/dgryski/go-farm	v0.0.0-20240924180020-3414d57e47da
github.com/dlclark/regexp2/v2	v2.1.1
github.com/dunglas/caddy-cbrotli	v1.0.1
github.com/dunglas/frankenphp/caddy	
github.com/dunglas/httpsfv	v1.1.0
github.com/dunglas/mercure	v0.24.2
github.com/dunglas/mercure/caddy	v0.24.2
github.com/dunglas/skipfilter	v1.0.0
github.com/dunglas/vulcain	v1.4.2
github.com/dunglas/vulcain/caddy	v1.4.2
github.com/dustin/go-humanize	v1.0.1
github.com/e-dant/watcher	v0.0.0-20260223030516-06f84a1314be
github.com/felixge/httpsnoop	v1.1.0
github.com/fsnotify/fsnotify	v1.10.1
github.com/fxamacker/cbor/v2	v2.9.2
github.com/getkin/kin-openapi	v0.140.0
github.com/go-chi/chi/v5	v5.3.0
github.com/go-jose/go-jose/v3	v3.0.5
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.23.1
github.com/go-openapi/swag/jsonname	v0.26.0
github.com/go-sql-driver/mysql	v1.10.0
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/gofrs/uuid	v4.4.0%2Bincompatible
github.com/gofrs/uuid/v5	v5.4.0
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/golang/protobuf	v1.5.4
github.com/golang/snappy	v1.0.0
github.com/google/brotli/go/cbrotli	v1.1.0
github.com/google/cel-go	v0.28.1
github.com/google/certificate-transparency-go	v1.3.3
github.com/google/go-tpm	v0.9.8
github.com/google/go-tspi	v0.3.0
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.16
github.com/googleapis/gax-go/v2	v2.22.0
github.com/gorilla/handlers	v1.5.2
github.com/gorilla/mux	v1.8.1
github.com/grpc-ecosystem/grpc-gateway/v2	v2.29.0
github.com/huandu/xstrings	v1.5.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/kimmachinegun/automemlimit	v0.7.5
github.com/klauspost/compress	v1.19.0
github.com/klauspost/cpuid/v2	v2.3.0
github.com/kylelemons/godebug	v1.1.0
github.com/libdns/libdns	v1.1.1
github.com/manifoldco/promptui	v0.9.0
github.com/masterminds/goutils	v1.1.1
github.com/masterminds/semver/v3	v3.5.0
github.com/masterminds/sprig/v3	v3.3.0
github.com/mattn/go-colorable	v0.1.15
github.com/mattn/go-isatty	v0.0.22
github.com/mauricegit/skiplist	v0.0.0-20211105230623-77f5c8d3e145
github.com/maypok86/otter/v2	v2.3.0
github.com/mgutz/ansi	v0.0.0-20200706080929-d51e80ef957d
github.com/mholt/acmez/v3	v3.1.6
github.com/micahparks/jwkset	v0.11.0
github.com/micahparks/keyfunc/v3	v3.8.0
github.com/miekg/dns	v1.1.72
github.com/mitchellh/copystructure	v1.2.0
github.com/mitchellh/go-ps	v1.0.0
github.com/mitchellh/reflectwalk	v1.0.2
github.com/mschoch/smat	v0.2.0
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/oasdiff/yaml	v0.1.0
github.com/oasdiff/yaml3	v0.0.13
github.com/pbnjay/memory	v0.0.0-20210728143218-7b4eea64cf58
github.com/pelletier/go-toml/v2	v2.4.3
github.com/pires/go-proxyproto	v0.12.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/prometheus/client_golang	v1.24.0
