cloud.google.com/go	v0.121.0
cloud.google.com/go/auth	v0.16.1
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
github.com/99designs/go-keychain	v0.0.0-20191008050251-8e49817e8af4
github.com/99designs/keyring	v1.2.2
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.20.0
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.11.2
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob	v1.0.0
github.com/BurntSushi/toml	v1.4.0
github.com/andybalholm/brotli	v1.2.0
github.com/andygrunwald/go-jira	v1.16.0
github.com/anthropics/anthropic-sdk-go	v1.18.1
github.com/apache/arrow-go/v18	v18.4.0
github.com/apache/thrift	v0.22.0
github.com/atotto/clipboard	v0.1.4
github.com/aws/aws-sdk-go	v1.55.8
github.com/aws/aws-sdk-go-v2	v1.38.1
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.6.3
github.com/aws/aws-sdk-go-v2/config	v1.27.27
github.com/aws/aws-sdk-go-v2/credentials	v1.17.27
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.16.11
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.16.15
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.3.15
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.6.15
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.0
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.3.5
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.11.3
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.3.7
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.11.17
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.17.5
github.com/aws/aws-sdk-go-v2/service/s3	v1.53.1
github.com/aws/aws-sdk-go-v2/service/sso	v1.22.4
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.26.4
github.com/aws/aws-sdk-go-v2/service/sts	v1.30.3
github.com/aws/smithy-go	v1.22.5
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/bwmarrin/discordgo	v0.29.0
github.com/catppuccin/go	v0.3.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/charmbracelet/bubbles	v0.21.0
github.com/charmbracelet/bubbletea	v1.3.4
github.com/charmbracelet/colorprofile	v0.2.3-0.20250311203215-f60798e515dc
github.com/charmbracelet/huh	v0.7.0
github.com/charmbracelet/lipgloss	v1.1.0
github.com/charmbracelet/x/ansi	v0.8.0
github.com/charmbracelet/x/cellbuf	v0.0.13
github.com/charmbracelet/x/exp/strings	v0.0.0-20240722160745-212f7b056ed0
github.com/charmbracelet/x/term	v0.2.1
github.com/clbanning/mxj/v2	v2.7.0
github.com/coder/websocket	v1.8.13
github.com/danieljoos/wincred	v1.2.2
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/dop251/goja	v0.0.0-20250630131328-58d95d85e994
github.com/dustin/go-humanize	v1.0.1
github.com/dvsekhvalnov/jose2go	v1.7.0
