cel.dev/expr	v0.25.1
cloud.google.com/go	v0.41.0
cloud.google.com/go/compute/metadata	v0.9.0
filippo.io/edwards25519	v1.1.1
github.com/BurntSushi/toml	v1.4.1-0.20240526193622-a339e1f7089c
github.com/BurntSushi/xgb	v0.0.0-20160522181843-27f122750802
github.com/BurntSushi/xgbutil	v0.0.0-20160919175755-f7c97cef3b4e
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/VividCortex/mysqlerr	v1.0.0
github.com/adrg/xdg	v0.5.3
github.com/agext/levenshtein	v1.2.1
github.com/agnivade/levenshtein	v1.2.1
github.com/alecthomas/assert	v0.0.0-20170929043011-405dbfeb8e38
github.com/alecthomas/colour	v0.1.0
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/repr	v0.0.0-20210801044451-80ca428c5142
github.com/alecthomas/template	v0.0.0-20160405071501-a0175ee3bccc
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/apparentlymart/go-textseg/v15	v15.0.0
github.com/arbovm/levenshtein	v0.0.0-20160628152529-48b4e1c0c4d0
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/awalterschulze/gographviz	v2.0.3+incompatible
github.com/beorn7/perks	v1.0.1
github.com/blang/semver	v3.5.1+incompatible
github.com/cespare/xxhash/v2	v2.3.0
github.com/client9/misspell	v0.3.4
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/coreos/go-oidc/v3	v3.19.0
github.com/cpuguy83/go-md2man/v2	v2.0.6
github.com/cycloidio/sqlr	v1.0.0
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/trifles	v0.0.0-20230903005119-f50d829f2e54
github.com/dmarkham/enumer	v1.6.1
github.com/dustin/go-humanize	v1.0.1
github.com/ekalinin/github-markdown-toc.go	v1.4.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/felixge/httpsnoop	v1.0.4
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.9.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.9.3
github.com/go-test/deep	v1.0.3
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/golang-jwt/jwt/v5	v5.3.0
github.com/golang/glog	v1.2.5
github.com/golang/mock	v1.3.1
github.com/golang/protobuf	v1.5.4
github.com/google/btree	v1.0.0
github.com/google/go-cmp	v0.7.0
github.com/google/go-github/v27	v27.0.4
github.com/google/go-querystring	v1.0.0
github.com/google/martian	v2.1.0+incompatible
github.com/google/pprof	v0.0.0-20250317173921-a4b03ec1a45e
github.com/google/uuid	v1.6.0
github.com/googleapis/gax-go/v2	v2.0.5
github.com/gorilla/handlers	v1.5.2
github.com/gorilla/mux	v1.8.1
github.com/gosimple/slug	v1.15.0
github.com/gosimple/unidecode	v1.0.1
github.com/hashicorp/golang-lru	v0.5.1
github.com/hashicorp/golang-lru/v2	v2.0.7
github.com/hashicorp/hcl/v2	v2.24.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jackc/chunkreader/v2	v2.0.1
github.com/jackc/pgconn	v1.11.0
github.com/jackc/pgio	v1.0.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgproto3/v2	v2.2.0
github.com/jackc/pgservicefile	v0.0.0-20221227161230-091c0ba34f0a
github.com/jackc/pgtype	v1.10.0
github.com/jackc/pgx/v4	v4.15.0
github.com/jpillora/backoff	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/jstemmer/go-junit-report	v0.0.0-20190106144839-af01ea7f8024
github.com/julienschmidt/httprouter	v1.3.0
github.com/klauspost/compress	v1.18.2
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/lib/pq	v1.12.3
github.com/lopezator/migrator	v0.3.1
github.com/mattn/go-isatty	v0.0.20
github.com/mitchellh/go-wordwrap	v1.0.1
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.2
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/mwitkow/go-conntrack	v0.0.0-20190716064945-2f068394615f
github.com/ncruces/go-strftime	v1.0.0
github.com/netresearch/go-cron	v0.9.1
github.com/pascaldekloe/name	v1.0.0
github.com/pelletier/go-toml/v2	v2.2.4
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.66.1
github.com/prometheus/procfs	v0.16.1
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/rogpeppe/go-internal	v1.14.1
github.com/russross/blackfriday/v2	v2.1.0
github.com/sagikazarmark/locafero	v0.11.0
github.com/sergi/go-diff	v1.2.0
github.com/soheilhy/cmux	v0.1.5
github.com/sourcegraph/conc	v0.3.1-0.20240121214520-5f936abd7ae8
github.com/spf13/afero	v1.15.0
github.com/spf13/cast	v1.10.0
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spf13/viper	v1.21.0
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/subosito/gotenv	v1.6.0
github.com/tebeka/selenium	v0.9.9
github.com/vmihailenco/msgpack/v5	v5.3.5
github.com/vmihailenco/tagparser/v2	v2.0.0
github.com/xescugc/duration	v1.1.1
github.com/xhit/go-str2duration/v2	v2.1.0
github.com/xyproto/randomstring	v1.2.0
github.com/yuin/goldmark	v1.4.13
github.com/zclconf/go-cty	v1.16.3
github.com/zclconf/go-cty-debug	v0.0.0-20240509010212-0d6042c53940
go.opencensus.io	v0.22.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.42.0
go.opentelemetry.io/otel	v1.43.0
go.opentelemetry.io/otel/metric	v1.43.0
go.opentelemetry.io/otel/sdk	v1.43.0
go.opentelemetry.io/otel/sdk/metric	v1.43.0
go.opentelemetry.io/otel/trace	v1.43.0
go.uber.org/goleak	v1.3.0
go.uber.org/mock	v0.6.0
go.yaml.in/yaml/v2	v2.4.2
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.48.0
golang.org/x/exp	v0.0.0-20231110203233-9a3e6036ecaa
golang.org/x/exp/typeparams	v0.0.0-20231108232855-2478ac86f678
golang.org/x/image	v0.0.0-20190227222117-0694c2d4d067
golang.org/x/lint	v0.0.0-20190409202823-959b441ac422
golang.org/x/mobile	v0.0.0-20190312151609-d3739f865fa6
golang.org/x/mod	v0.33.0
golang.org/x/net	v0.51.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.20.0
golang.org/x/sys	v0.42.0
golang.org/x/telemetry	v0.0.0-20260209163413-e7419c687ee4
golang.org/x/term	v0.40.0
golang.org/x/text	v0.34.0
golang.org/x/time	v0.0.0-20190308202827-9d24e82272b4
golang.org/x/tools	v0.42.0
golang.org/x/tools/go/expect	v0.1.1-deprecated
gonum.org/v1/gonum	v0.17.0
google.golang.org/api	v0.7.0
google.golang.org/appengine	v1.6.1
google.golang.org/genproto	v0.0.0-20190626174449-989357319d63
google.golang.org/genproto/googleapis/api	v0.0.0-20260226221140-a57be14db171
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260610212136-7ab31c22f7ad
google.golang.org/grpc	v1.81.1
google.golang.org/protobuf	v1.36.11
gopkg.in/alecthomas/kingpin.v2	v2.2.4
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v2	v2.2.2
gopkg.in/yaml.v3	v3.0.1
honnef.co/go/tools	v0.7.0
modernc.org/cc/v4	v4.28.2
modernc.org/ccgo/v4	v4.34.0
modernc.org/fileutil	v1.4.0
modernc.org/gc/v2	v2.6.5
modernc.org/gc/v3	v3.1.2
modernc.org/goabi0	v0.2.0
modernc.org/libc	v1.72.3
modernc.org/mathutil	v1.7.1
modernc.org/memory	v1.11.0
modernc.org/opt	v0.2.0
modernc.org/sortutil	v1.2.1
modernc.org/sqlite	v1.50.1
modernc.org/strutil	v1.2.1
modernc.org/token	v1.1.0
rsc.io/binaryregexp	v0.2.0
