batchfieldcomputed	
batchfieldexplicit	
entityresolverexplicit	
entityresolvermulti	
entityresolverpreloaded	
filippo.io/edwards25519	v1.1.0
github.com/99designs/bin/_tools	
github.com/99designs/gqlgen/_examples	
github.com/99designs/gqlgen/_examples/large-project-structure/integration	
github.com/99designs/gqlgen/_examples/large-project-structure/main	
github.com/99designs/gqlgen/_examples/large-project-structure/shared	
github.com/agnivade/levenshtein	v1.2.1
github.com/arbovm/levenshtein	v0.0.0-20160628152529-48b4e1c0c4d0
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/cespare/xxhash/v2	v2.3.0
github.com/coder/websocket	v1.8.15
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/trifles	v0.0.0-20230903005119-f50d829f2e54
github.com/fsnotify/fsnotify	v1.4.9
github.com/go-chi/chi/v5	v5.2.5
github.com/go-redis/cache/v9	v9.0.0
github.com/go-sql-driver/mysql	v1.8.1
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/goccy/go-yaml	v1.19.2
github.com/google/go-cmp	v0.6.0
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/gqlgen/_examples/mini-habr-with-subscriptions	
github.com/gqlgen/_examples/websocket-initfunc/server	
github.com/hashicorp/golang-lru/v2	v2.0.7
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/jmoiron/sqlx	v1.4.0
github.com/joho/godotenv	v1.5.1
github.com/klauspost/compress	v1.18.6
github.com/klauspost/cpuid/v2	v2.2.10
github.com/kr/pretty	v0.1.0
github.com/kr/text	v0.2.0
github.com/lib/pq	v1.10.9
github.com/logrusorgru/aurora/v4	v4.0.0
github.com/matryer/moq	v0.6.0
github.com/mattn/go-colorable	v0.1.14
github.com/mattn/go-isatty	v0.0.21
github.com/mattn/go-isatty	v0.0.22
github.com/mattn/go-sqlite3	v1.14.22
github.com/nxadm/tail	v1.4.8
github.com/onsi/ginkgo	v1.16.5
github.com/onsi/gomega	v1.25.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.0
github.com/redis/go-redis/v9	v9.19.0
github.com/rs/cors	v1.11.1
github.com/rs/zerolog	v1.35.1
github.com/sosodev/duration	v1.4.0
github.com/stretchr/testify	v1.11.1
github.com/urfave/cli/v3	v3.10.1
github.com/vektah/dataloaden	v0.3.0
github.com/vektah/gqlparser/v2	v2.5.36
github.com/vmihailenco/go-tinylfu	v0.2.2
github.com/vmihailenco/msgpack/v5	v5.4.1
github.com/vmihailenco/tagparser/v2	v2.0.0
github.com/zeebo/xxh3	v1.1.0
go.uber.org/atomic	v1.11.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/mod	v0.37.0
golang.org/x/mod	v0.38.0
golang.org/x/net	v0.57.0
golang.org/x/sync	v0.22.0
golang.org/x/sys	v0.47.0
golang.org/x/text	v0.38.0
golang.org/x/text	v0.40.0
golang.org/x/tools	v0.47.0
golang.org/x/tools	v0.48.0
google.golang.org/protobuf	v1.36.11
gopkg.in/check.v1	v1.0.0-20190902080502-41f04d3bba15
gopkg.in/tomb.v1	v1.0.0-20141024135613-dd632973f1e7
gopkg.in/yaml.v3	v3.0.1
