cloud.google.com/go	v0.110.10
cloud.google.com/go/compute	v1.23.3
cloud.google.com/go/compute/metadata	v0.2.3
cloud.google.com/go/firestore	v1.14.0
cloud.google.com/go/iam	v1.1.5
cloud.google.com/go/longrunning	v0.5.4
cloud.google.com/go/storage	v1.35.1
github.com/BurntSushi/toml	v1.3.2
github.com/Masterminds/semver	v1.5.0
github.com/apache/arrow/go/arrow	v0.0.0-20201229220542-30ce2eb5d4dc
github.com/armon/go-metrics	v0.4.1
github.com/atotto/clipboard	v0.1.4
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/bmatcuk/doublestar/v4	v4.8.1
github.com/bytedance/sonic	v1.9.1
github.com/catppuccin/go	v0.2.0
github.com/charmbracelet/bubbles	v0.18.0
github.com/charmbracelet/bubbletea	v0.25.0
github.com/charmbracelet/harmonica	v0.2.0
github.com/charmbracelet/huh	v0.3.0
github.com/charmbracelet/huh/spinner	v0.0.0-20240209193029-45947515c4cf
github.com/charmbracelet/lipgloss	v0.9.1
github.com/chenzhuoyu/base64x	v0.0.0-20221115062448-fe3a3abad311
github.com/chewxy/hm	v1.0.0
github.com/chewxy/math32	v1.0.8
github.com/containerd/console	v1.0.4
github.com/coreos/go-semver	v0.3.0
github.com/coreos/go-systemd/v22	v22.3.2
github.com/cpuguy83/go-md2man/v2	v2.0.3
github.com/d4l3k/go-bfloat16	v0.0.0-20211005043715-690c3bdd05f1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dustin/go-humanize	v1.0.1
github.com/emirpasic/gods	v1.18.1
github.com/fatih/color	v1.14.1
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.7.0
github.com/gabriel-vasile/mimetype	v1.4.2
github.com/gin-contrib/cors	v1.4.0
github.com/gin-contrib/sse	v0.1.0
github.com/gin-gonic/gin	v1.9.1
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.14.0
github.com/goccy/go-json	v0.10.2
github.com/gogo/protobuf	v1.3.2
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/protobuf	v1.5.3
github.com/google/flatbuffers	v1.12.0
github.com/google/go-cmp	v0.6.0
github.com/google/s2a-go	v0.1.7
github.com/google/uuid	v1.4.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.2
github.com/googleapis/gax-go/v2	v2.12.0
github.com/googleapis/google-cloud-go-testing	v0.0.0-20210719221736-1c9a4c676720
github.com/hashicorp/consul/api	v1.25.1
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.5.0
github.com/hashicorp/go-immutable-radix	v1.3.1
github.com/hashicorp/go-rootcerts	v1.0.2
github.com/hashicorp/golang-lru	v0.5.4
github.com/hashicorp/hcl	v1.0.0
github.com/hashicorp/serf	v0.10.1
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jmorganca/ollama	v0.1.29
github.com/json-iterator/go	v1.1.12
github.com/klauspost/compress	v1.17.0
github.com/klauspost/cpuid/v2	v2.2.4
github.com/kr/fs	v0.1.0
github.com/kr/pretty	v0.3.1
github.com/kr/pty	v1.1.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/leodido/go-urn	v1.2.4
github.com/lucasb-eyer/go-colorful	v1.2.0
github.com/magiconair/properties	v1.8.7
github.com/mattn/go-colorable	v0.1.13
github.com/mattn/go-isatty	v0.0.20
