cloud.google.com/go	v0.120.0
cloud.google.com/go/auth	v0.16.5
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.8.0
cloud.google.com/go/firestore	v1.18.0
cloud.google.com/go/longrunning	v0.6.7
github.com/armon/go-metrics	v0.4.1
github.com/coreos/go-semver	v0.3.1
github.com/coreos/go-systemd/v22	v22.5.0
github.com/fatih/color	v1.16.0
github.com/felixge/httpsnoop	v1.0.4
github.com/fsnotify/fsnotify	v1.9.0
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/gogo/protobuf	v1.3.2
github.com/golang/protobuf	v1.5.4
github.com/google/s2a-go	v0.1.9
github.com/googleapis/enterprise-certificate-proxy	v0.3.6
github.com/googleapis/gax-go/v2	v2.15.0
github.com/grpc-ecosystem/grpc-gateway/v2	v2.26.3
github.com/hashicorp/consul/api	v1.32.1
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.5.0
github.com/hashicorp/go-immutable-radix	v1.3.1
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-rootcerts	v1.0.2
github.com/hashicorp/golang-lru	v0.5.4
github.com/hashicorp/serf	v0.10.1
github.com/json-iterator/go	v1.1.12
github.com/klauspost/compress	v1.18.0
github.com/mattn/go-colorable	v0.1.13
github.com/mattn/go-isatty	v0.0.20
github.com/mitchellh/mapstructure	v1.5.0
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.2
github.com/nats-io/nats.go	v1.45.0
github.com/nats-io/nkeys	v0.4.11
github.com/nats-io/nuid	v1.0.1
github.com/pelletier/go-toml/v2	v2.2.4
github.com/pkg/errors	v0.9.1
github.com/sagikazarmark/crypt	v0.31.0
github.com/sagikazarmark/locafero	v0.12.0
github.com/spf13/afero	v1.15.0
github.com/spf13/cast	v1.10.0
github.com/spf13/pflag	v1.0.10
github.com/subosito/gotenv	v1.6.0
go.etcd.io/etcd/api/v3	v3.6.4
go.etcd.io/etcd/client/pkg/v3	v3.6.4
go.etcd.io/etcd/client/v2	v2.305.22
go.etcd.io/etcd/client/v3	v3.6.4
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.61.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.61.0
go.opentelemetry.io/otel	v1.37.0
go.opentelemetry.io/otel/metric	v1.37.0
go.opentelemetry.io/otel/trace	v1.37.0
go.uber.org/multierr	v1.11.0
go.uber.org/zap	v1.27.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.41.0
golang.org/x/exp	v0.0.0-20250305212735-054e65f0b394
golang.org/x/net	v0.43.0
golang.org/x/oauth2	v0.30.0
golang.org/x/sync	v0.16.0
golang.org/x/sys	v0.29.0
golang.org/x/sys	v0.35.0
golang.org/x/text	v0.28.0
golang.org/x/time	v0.12.0
google.golang.org/api	v0.248.0
google.golang.org/genproto	v0.0.0-20250603155806-513f23925822
google.golang.org/genproto/googleapis/api	v0.0.0-20250707201910-8d1bb00bc6a7
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250818200422-3122310a409c
google.golang.org/grpc	v1.75.0
google.golang.org/protobuf	v1.36.7
