cloud.google.com/go	v0.34.0
cloud.google.com/go/aiplatform	v1.24.0
cloud.google.com/go/analytics	v0.12.0
cloud.google.com/go/area120	v0.6.0
cloud.google.com/go/artifactregistry	v1.7.0
cloud.google.com/go/asset	v1.7.0
cloud.google.com/go/assuredworkloads	v1.6.0
cloud.google.com/go/automl	v1.6.0
cloud.google.com/go/bigquery	v1.42.0
cloud.google.com/go/billing	v1.5.0
cloud.google.com/go/binaryauthorization	v1.2.0
cloud.google.com/go/cloudtasks	v1.6.0
cloud.google.com/go/containeranalysis	v0.6.0
cloud.google.com/go/datacatalog	v1.6.0
cloud.google.com/go/dataflow	v0.7.0
cloud.google.com/go/dataform	v0.4.0
cloud.google.com/go/datalabeling	v0.6.0
cloud.google.com/go/dataqna	v0.6.0
cloud.google.com/go/datastream	v1.3.0
cloud.google.com/go/dialogflow	v1.16.1
cloud.google.com/go/documentai	v1.8.0
cloud.google.com/go/domains	v0.7.0
cloud.google.com/go/edgecontainer	v0.1.0
cloud.google.com/go/functions	v1.7.0
cloud.google.com/go/gaming	v1.6.0
cloud.google.com/go/gkeconnect	v0.6.0
cloud.google.com/go/gkehub	v0.10.0
cloud.google.com/go/language	v1.6.0
cloud.google.com/go/lifesciences	v0.6.0
cloud.google.com/go/mediatranslation	v0.6.0
cloud.google.com/go/memcache	v1.5.0
cloud.google.com/go/metastore	v1.6.0
cloud.google.com/go/networkconnectivity	v1.5.0
cloud.google.com/go/networksecurity	v0.6.0
cloud.google.com/go/notebooks	v1.3.0
cloud.google.com/go/osconfig	v1.8.0
cloud.google.com/go/oslogin	v1.5.0
cloud.google.com/go/phishingprotection	v0.6.0
cloud.google.com/go/privatecatalog	v0.6.0
cloud.google.com/go/recaptchaenterprise/v2	v2.2.0
cloud.google.com/go/recommendationengine	v0.6.0
cloud.google.com/go/recommender	v1.6.0
cloud.google.com/go/redis	v1.8.0
cloud.google.com/go/retail	v1.9.0
cloud.google.com/go/scheduler	v1.5.0
cloud.google.com/go/secretmanager	v1.6.0
cloud.google.com/go/security	v1.8.0
cloud.google.com/go/securitycenter	v1.14.0
cloud.google.com/go/servicedirectory	v1.5.0
cloud.google.com/go/speech	v1.7.0
cloud.google.com/go/talent	v1.2.0
cloud.google.com/go/videointelligence	v1.7.0
cloud.google.com/go/vision/v2	v2.3.0
cloud.google.com/go/webrisk	v1.5.0
cloud.google.com/go/workflows	v1.7.0
github.com/census-instrumentation/opencensus-proto	v0.2.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/udpa/go	v0.0.0-20210930031921-04548b0d99d4
github.com/cncf/xds/go	v0.0.0-20211011173535-cb28da3451f1
github.com/davecgh/go-spew	v1.1.1
github.com/dgraph-io/badger/v4	v4.8.0
github.com/dgraph-io/ristretto/v2	v2.2.0
github.com/dgryski/go-farm	v0.0.0-20240924180020-3414d57e47da
github.com/dustin/go-humanize	v1.0.1
github.com/envoyproxy/go-control-plane	v0.10.2-0.20220325020618-49ff273808a1
github.com/envoyproxy/protoc-gen-validate	v0.1.0
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/golang/glog	v0.0.0-20160126235308-23def4e6c14b
github.com/golang/protobuf	v1.5.2
github.com/google/flatbuffers	v25.2.10+incompatible
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/klauspost/compress	v1.18.0
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.0
github.com/rogpeppe/go-internal	v1.13.1
github.com/spf13/cobra	v1.9.1
github.com/spf13/pflag	v1.0.6
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.10.0
github.com/vadiminshakov/gowal	v1.0.0
github.com/vmihailenco/msgpack/v5	v5.4.1
github.com/vmihailenco/tagparser/v2	v2.0.0
github.com/yuin/goldmark	v1.4.13
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/zpages	v0.62.0
go.opentelemetry.io/otel	v1.37.0
go.opentelemetry.io/otel/metric	v1.37.0
go.opentelemetry.io/otel/sdk	v1.37.0
go.opentelemetry.io/otel/trace	v1.37.0
go.uber.org/mock	v0.6.0
golang.org/x/crypto	v0.39.0
golang.org/x/mod	v0.27.0
golang.org/x/net	v0.41.0
golang.org/x/oauth2	v0.0.0-20200107190931-bf48bf16ab8d
golang.org/x/sync	v0.16.0
golang.org/x/sys	v0.38.0
golang.org/x/term	v0.32.0
golang.org/x/text	v0.26.0
golang.org/x/tools	v0.36.0
golang.org/x/xerrors	v0.0.0-20200804184101-5ec99f83aff1
google.golang.org/appengine	v1.4.0
google.golang.org/genproto	v0.0.0-20221010155953-15ba04fc1c0e
google.golang.org/grpc	v1.50.0
google.golang.org/protobuf	v1.36.6
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3	v3.0.1
