cloud.google.com/go	v0.121.6
cloud.google.com/go/auth	v0.16.4
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.8.0
cloud.google.com/go/iam	v1.5.2
cloud.google.com/go/pubsub	v1.50.1
cloud.google.com/go/pubsub/v2	v2.0.0
github.com/apache/rocketmq-client-go/v2	v2.1.2
github.com/aws/aws-sdk-go-v2	v1.41.1
github.com/aws/aws-sdk-go-v2/config	v1.32.7
github.com/aws/aws-sdk-go-v2/credentials	v1.19.7
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.17
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.17
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.17
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.4
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.4
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.17
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.5
github.com/aws/aws-sdk-go-v2/service/sqs	v1.42.21
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.9
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.13
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.6
github.com/aws/smithy-go	v1.24.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/emirpasic/gods	v1.12.0
github.com/felixge/httpsnoop	v1.0.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/golang/mock	v1.3.1
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.6
github.com/googleapis/gax-go/v2	v2.15.0
github.com/json-iterator/go	v1.1.12
github.com/klauspost/compress	v1.18.0
github.com/konsorten/go-windows-terminal-sequences	v1.0.1
github.com/modern-go/concurrent	v0.0.0-20180228061459-e0a39a4cb421
github.com/modern-go/reflect2	v1.0.2
github.com/nats-io/nats.go	v1.48.0
github.com/nats-io/nkeys	v0.4.11
github.com/nats-io/nuid	v1.0.1
github.com/patrickmn/go-cache	v2.1.0%2Bincompatible
github.com/pierrec/lz4/v4	v4.1.15
github.com/pkg/errors	v0.8.1
github.com/pmezard/go-difflib	v1.0.0
github.com/rabbitmq/amqp091-go	v1.10.0
github.com/redis/go-redis/v9	v9.17.2
github.com/segmentio/kafka-go	v0.4.50
github.com/sirupsen/logrus	v1.4.0
github.com/stretchr/testify	v1.11.1
github.com/tidwall/gjson	v1.13.0
github.com/tidwall/match	v1.1.1
github.com/tidwall/pretty	v1.2.0
go.opencensus.io	v0.24.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.61.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.61.0
go.opentelemetry.io/otel	v1.39.0
go.opentelemetry.io/otel/metric	v1.39.0
go.opentelemetry.io/otel/sdk	v1.36.0
go.opentelemetry.io/otel/trace	v1.39.0
go.uber.org/atomic	v1.5.1
golang.org/x/crypto	v0.41.0
golang.org/x/lint	v0.0.0-20190930215403-16217165b5de
golang.org/x/net	v0.43.0
golang.org/x/oauth2	v0.30.0
golang.org/x/sync	v0.16.0
golang.org/x/sys	v0.35.0
golang.org/x/term	v0.34.0
golang.org/x/text	v0.28.0
golang.org/x/time	v0.12.0
golang.org/x/tools	v0.35.0
google.golang.org/api	v0.247.0
google.golang.org/genproto	v0.0.0-20250603155806-513f23925822
google.golang.org/genproto/googleapis/api	v0.0.0-20250818200422-3122310a409c
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250811230008-5f3141c8851a
google.golang.org/grpc	v1.74.2
google.golang.org/protobuf	v1.36.7
gopkg.in/natefinch/lumberjack.v2	v2.0.0
gopkg.in/yaml.v3	v3.0.1
stathat.com/c/consistent	v1.0.0
