cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.61.3
cyphar.com/go-pathrs	v0.2.1
dario.cat/mergo	v1.0.2
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/BurntSushi/toml	v1.6.0
github.com/CycloneDX/cyclonedx-go	v0.10.0
github.com/DataDog/zstd	v1.5.7
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/Intevation/gval	v1.3.0
github.com/Intevation/jsonpath	v0.2.1
github.com/MakeNowJust/heredoc	v1.0.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.4.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/Masterminds/squirrel	v1.5.4
github.com/Microsoft/go-winio	v0.6.2
github.com/Microsoft/hcsshim	v0.14.1
github.com/OneOfOne/xxhash	v1.2.8
github.com/ProtonMail/go-crypto	v1.4.0
github.com/STARRY-S/zip	v0.2.3
github.com/acobaugh/osrelease	v0.1.0
github.com/adrg/xdg	v0.5.3
github.com/agext/levenshtein	v1.2.3
github.com/anchore/clio	v0.0.0-20250715152405-a0fa658e5084
github.com/anchore/fangs	v0.0.0-20250716230140-94c22408c232
github.com/anchore/go-collections	v0.0.0-20251016125210-a3c352120e8c
github.com/anchore/go-homedir	v0.0.0-20250319154043-c29668562e4d
github.com/anchore/go-logger	v0.0.0-20250318195838-07ae343dd722
github.com/anchore/go-lzo	v0.1.0
github.com/anchore/go-macholibre	v0.0.0-20250320151634-807da7ad2331
github.com/anchore/go-rpmdb	v0.0.0-20250516171929-f77691e1faec
github.com/anchore/go-struct-converter	v0.1.0
github.com/anchore/go-sync	v0.0.0-20250714163430-add63db73ad1
github.com/anchore/go-version	v1.2.2-0.20210903204242-51efa5b487c4
github.com/anchore/grype	v0.110.0
