cel.dev/expr	v0.25.1
cloud.google.com/go	v0.110.0
cloud.google.com/go/accessapproval	v1.6.0
cloud.google.com/go/accesscontextmanager	v1.7.0
cloud.google.com/go/aiplatform	v1.37.0
cloud.google.com/go/analytics	v0.19.0
cloud.google.com/go/apigateway	v1.5.0
cloud.google.com/go/apigeeconnect	v1.5.0
cloud.google.com/go/apigeeregistry	v0.6.0
cloud.google.com/go/apikeys	v0.6.0
cloud.google.com/go/appengine	v1.7.1
cloud.google.com/go/area120	v0.7.1
cloud.google.com/go/artifactregistry	v1.13.0
cloud.google.com/go/asset	v1.13.0
cloud.google.com/go/assuredworkloads	v1.10.0
cloud.google.com/go/automl	v1.12.0
cloud.google.com/go/baremetalsolution	v0.5.0
cloud.google.com/go/batch	v0.7.0
cloud.google.com/go/beyondcorp	v0.5.0
cloud.google.com/go/bigquery	v1.50.0
cloud.google.com/go/billing	v1.13.0
cloud.google.com/go/binaryauthorization	v1.5.0
cloud.google.com/go/certificatemanager	v1.6.0
cloud.google.com/go/channel	v1.12.0
cloud.google.com/go/cloudbuild	v1.9.0
cloud.google.com/go/clouddms	v1.5.0
cloud.google.com/go/cloudtasks	v1.10.0
cloud.google.com/go/compute	v1.19.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/contactcenterinsights	v1.6.0
cloud.google.com/go/container	v1.15.0
cloud.google.com/go/containeranalysis	v0.9.0
cloud.google.com/go/datacatalog	v1.13.0
cloud.google.com/go/dataflow	v0.8.0
cloud.google.com/go/dataform	v0.7.0
cloud.google.com/go/datafusion	v1.6.0
cloud.google.com/go/datalabeling	v0.7.0
cloud.google.com/go/dataplex	v1.6.0
cloud.google.com/go/dataproc	v1.12.0
cloud.google.com/go/dataqna	v0.7.0
cloud.google.com/go/datastore	v1.11.0
cloud.google.com/go/datastream	v1.7.0
cloud.google.com/go/deploy	v1.8.0
cloud.google.com/go/dialogflow	v1.32.0
cloud.google.com/go/dlp	v1.9.0
cloud.google.com/go/documentai	v1.18.0
cloud.google.com/go/domains	v0.8.0
cloud.google.com/go/edgecontainer	v1.0.0
cloud.google.com/go/errorreporting	v0.3.0
cloud.google.com/go/essentialcontacts	v1.5.0
cloud.google.com/go/eventarc	v1.11.0
cloud.google.com/go/filestore	v1.6.0
cloud.google.com/go/firestore	v1.9.0
cloud.google.com/go/functions	v1.13.0
cloud.google.com/go/gaming	v1.9.0
cloud.google.com/go/gkebackup	v0.4.0
cloud.google.com/go/gkeconnect	v0.7.0
cloud.google.com/go/gkehub	v0.12.0
cloud.google.com/go/gkemulticloud	v0.5.0
cloud.google.com/go/gsuiteaddons	v1.5.0
cloud.google.com/go/iam	v0.13.0
cloud.google.com/go/iap	v1.7.1
cloud.google.com/go/ids	v1.3.0
cloud.google.com/go/iot	v1.6.0
cloud.google.com/go/kms	v1.10.1
cloud.google.com/go/language	v1.9.0
cloud.google.com/go/lifesciences	v0.8.0
cloud.google.com/go/logging	v1.7.0
cloud.google.com/go/longrunning	v0.4.1
cloud.google.com/go/managedidentities	v1.5.0
cloud.google.com/go/maps	v0.7.0
cloud.google.com/go/mediatranslation	v0.7.0
cloud.google.com/go/memcache	v1.9.0
cloud.google.com/go/metastore	v1.10.0
cloud.google.com/go/monitoring	v1.13.0
cloud.google.com/go/networkconnectivity	v1.11.0
cloud.google.com/go/networkmanagement	v1.6.0
cloud.google.com/go/networksecurity	v0.8.0
cloud.google.com/go/notebooks	v1.8.0
cloud.google.com/go/optimization	v1.3.1
cloud.google.com/go/orchestration	v1.6.0
cloud.google.com/go/orgpolicy	v1.10.0
cloud.google.com/go/osconfig	v1.11.0
cloud.google.com/go/oslogin	v1.9.0
cloud.google.com/go/phishingprotection	v0.7.0
cloud.google.com/go/policytroubleshooter	v1.6.0
cloud.google.com/go/privatecatalog	v0.8.0
cloud.google.com/go/pubsub	v1.30.0
cloud.google.com/go/pubsublite	v1.7.0
cloud.google.com/go/recaptchaenterprise/v2	v2.7.0
cloud.google.com/go/recommendationengine	v0.7.0
cloud.google.com/go/recommender	v1.9.0
cloud.google.com/go/redis	v1.11.0
cloud.google.com/go/resourcemanager	v1.7.0
cloud.google.com/go/resourcesettings	v1.5.0
cloud.google.com/go/retail	v1.12.0
cloud.google.com/go/run	v0.9.0
cloud.google.com/go/scheduler	v1.9.0
cloud.google.com/go/secretmanager	v1.10.0
cloud.google.com/go/security	v1.13.0
cloud.google.com/go/securitycenter	v1.19.0
cloud.google.com/go/servicecontrol	v1.11.1
cloud.google.com/go/servicedirectory	v1.9.0
cloud.google.com/go/servicemanagement	v1.8.0
cloud.google.com/go/serviceusage	v1.6.0
cloud.google.com/go/shell	v1.6.0
cloud.google.com/go/spanner	v1.45.0
cloud.google.com/go/speech	v1.15.0
cloud.google.com/go/storagetransfer	v1.8.0
cloud.google.com/go/talent	v1.5.0
cloud.google.com/go/texttospeech	v1.6.0
cloud.google.com/go/tpu	v1.5.0
cloud.google.com/go/trace	v1.9.0
cloud.google.com/go/translate	v1.7.0
cloud.google.com/go/video	v1.15.0
cloud.google.com/go/videointelligence	v1.10.0
cloud.google.com/go/vision/v2	v2.7.0
cloud.google.com/go/vmmigration	v1.6.0
cloud.google.com/go/vmwareengine	v0.3.0
cloud.google.com/go/vpcaccess	v1.6.0
cloud.google.com/go/webrisk	v1.8.0
cloud.google.com/go/websecurityscanner	v1.5.0
cloud.google.com/go/workflows	v1.10.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20251210132809-ee656c7534f5
github.com/cockroachdb/datadriven	v1.0.2
github.com/cockroachdb/logtags	v0.0.0-20230118201751-21c54148d20b
github.com/cockroachdb/redact	v1.1.5
github.com/creack/pty	v1.1.9
github.com/davecgh/go-spew	v1.1.1
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.36.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.0
github.com/getsentry/sentry-go	v0.46.0
github.com/go-errors/errors	v1.4.2
github.com/go-jose/go-jose/v4	v4.1.3
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/gogo/googleapis	v1.4.1
github.com/gogo/protobuf	v1.3.2
github.com/gogo/status	v1.1.0
