cel.dev/expr	v0.16.1
cloud.google.com/go	v0.116.0
cloud.google.com/go/auth	v0.10.1
cloud.google.com/go/auth/oauth2adapt	v0.2.5
cloud.google.com/go/compute/metadata	v0.5.2
cloud.google.com/go/container	v1.40.0
cloud.google.com/go/firestore	v1.17.0
cloud.google.com/go/iam	v1.2.1
cloud.google.com/go/kms	v1.20.0
cloud.google.com/go/logging	v1.12.0
cloud.google.com/go/longrunning	v0.6.1
cloud.google.com/go/monitoring	v1.21.1
cloud.google.com/go/pubsub	v1.44.0
cloud.google.com/go/secretmanager	v1.14.1
cloud.google.com/go/storage	v1.46.0
cloud.google.com/go/trace	v1.11.1
firebase.google.com/go	v3.13.0%2Bincompatible
firebase.google.com/go/v4	v4.14.0
github.com/BurntSushi/xgb	v0.0.0-20160522181843-27f122750802
github.com/BurntSushi/xgbutil	v0.0.0-20160919175755-f7c97cef3b4e
github.com/DataDog/zstd	v1.4.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.24.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.48.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/cloudmock	v0.48.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.48.1
github.com/MicahParks/keyfunc	v1.9.0
github.com/MichaelS11/go-cql-driver	v0.1.1
github.com/Microsoft/go-winio	v0.4.14
github.com/adrianwit/dyndb	v0.2.1-0.20221210015531-e4c4fdf40805
github.com/adrianwit/fbc	v0.1.1
github.com/adrianwit/fsc	v0.2.0
github.com/adrianwit/mgc	v0.2.0
github.com/aerospike/aerospike-client-go	v4.5.2%2Bincompatible
github.com/aerospike/aerospike-client-go/v6	v6.15.1
github.com/alcortesm/tgz	v0.0.0-20161220082320-9c5fe88206d7
github.com/anmitsu/go-shlex	v0.0.0-20161002113705-648efa622239
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/aws/aws-lambda-go	v1.31.0
github.com/aws/aws-sdk-go	v1.55.5
github.com/aws/aws-sdk-go-v2	v1.30.3
github.com/aws/aws-sdk-go-v2/config	v1.27.11
github.com/aws/aws-sdk-go-v2/credentials	v1.17.26
github.com/aws/aws-sdk-go-v2/feature/dynamodb/attributevalue	v1.10.7
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.16.11
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.3.15
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.6.15
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.0
github.com/aws/aws-sdk-go-v2/service/dynamodb	v1.17.8
github.com/aws/aws-sdk-go-v2/service/dynamodbstreams	v1.13.27
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.11.3
github.com/aws/aws-sdk-go-v2/service/internal/endpoint-discovery	v1.7.20
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.11.17
github.com/aws/aws-sdk-go-v2/service/sns	v1.31.3
github.com/aws/aws-sdk-go-v2/service/sqs	v1.34.3
github.com/aws/aws-sdk-go-v2/service/sso	v1.22.3
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.26.4
github.com/aws/aws-sdk-go-v2/service/sts	v1.30.3
github.com/aws/smithy-go	v1.20.3
github.com/bitly/go-hostpool	v0.0.0-20171023180738-a3a6125de932
github.com/blang/semver	v3.5.1%2Bincompatible
github.com/bmizerany/assert	v0.0.0-20160611221934-b7ed37b82869
github.com/bufbuild/protocompile	v0.8.0
github.com/cenkalti/backoff/v4	v4.3.0
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20240905190251-b4127c9b8d78
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/davecgh/go-spew	v1.1.1
github.com/ddddddO/gtree	v1.10.9
github.com/decred/dcrd/dcrec/secp256k1/v4	v4.2.0
github.com/denisenkom/go-mssqldb	v0.12.3
github.com/distribution/reference	v0.6.0
github.com/docker/docker	v28.5.2%2Bincompatible
github.com/docker/go-connections	v0.5.0
github.com/docker/go-units	v0.5.0
github.com/emersion/go-sasl	v0.0.0-20161116183048-7e096a0a6197
github.com/emersion/go-smtp	v0.11.1
github.com/emirpasic/gods	v1.12.0
github.com/envoyproxy/go-control-plane	v0.13.0
github.com/envoyproxy/protoc-gen-validate	v1.1.0
github.com/fatih/color	v1.16.0
github.com/felixge/httpsnoop	v1.0.4
github.com/francoispqt/gojay	v1.2.13
github.com/fsnotify/fsnotify	v1.4.9
github.com/gliderlabs/ssh	v0.2.2
github.com/globalsign/mgo	v0.0.0-20181015135952-eeefdecb41b8
github.com/go-errors/errors	v1.5.1
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.7.1
github.com/goccy/go-json	v0.10.5
github.com/gocql/gocql	v0.0.0-20200815110948-5378c8f664e9
github.com/golang-jwt/jwt/v4	v4.5.1
github.com/golang-jwt/jwt/v5	v5.2.2
github.com/golang-sql/civil	v0.0.0-20190719163853-cb61b32ac6fe
github.com/golang-sql/sqlexp	v0.1.0
github.com/golang/glog	v1.2.2
