cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
github.com/BurntSushi/toml	v1.2.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/antihax/optional	v1.0.0
github.com/beorn7/perks	v1.0.1
github.com/bytedance/sonic	v1.12.0
github.com/bytedance/sonic/loader	v0.2.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/chenzhuoyu/base64x	v0.0.0-20221115062448-fe3a3abad311
github.com/chzyer/readline	v1.5.1
github.com/cloudflare/backoff	v0.0.0-20240920015135-e46b80a3a7d0
github.com/cloudwego/base64x	v0.1.4
github.com/cloudwego/iasm	v0.2.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/coreos/go-oidc/v3	v3.17.0
github.com/coreos/go-systemd	v0.0.0-20190321100706-95778dfbb74e
github.com/coreos/go-systemd/v22	v22.5.0
github.com/cpuguy83/go-md2man/v2	v2.0.0
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/ebitengine/purego	v0.10.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/facebookgo/ensure	v0.0.0-20160127193407-b4ab57deab51
github.com/facebookgo/freeport	v0.0.0-20150612182905-d4adf43b75b9
github.com/facebookgo/grace	v0.0.0-20180706040059-75cf19382434
github.com/facebookgo/stack	v0.0.0-20160209184415-751773369052
github.com/facebookgo/subset	v0.0.0-20150612182917-8dac2c3c4870
github.com/fortytw2/leaktest	v1.3.0
github.com/francoispqt/gojay	v1.2.13
github.com/fsnotify/fsnotify	v1.4.9
github.com/gabriel-vasile/mimetype	v1.4.2
github.com/getsentry/sentry-go	v0.43.0
github.com/gin-contrib/sse	v0.1.0
github.com/gin-gonic/gin	v1.9.1
github.com/go-chi/chi/v5	v5.3.1
github.com/go-chi/cors	v1.2.1
github.com/go-errors/errors	v1.4.2
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-ole/go-ole	v1.2.6
github.com/go-playground/assert/v2	v2.2.0
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.15.1
github.com/go-task/slim-sprig	v0.0.0-20230315185526-52ccab3ef572
github.com/go-task/slim-sprig/v3	v3.0.0
github.com/gobwas/httphead	v0.1.0
github.com/gobwas/pool	v0.2.1
github.com/gobwas/ws	v1.2.1
github.com/goccy/go-json	v0.10.2
github.com/godbus/dbus/v5	v5.0.4
github.com/golang/glog	v1.2.5
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/gofuzz	v1.0.0
