cel.dev/expr	v0.24.0
cloud.google.com/go/compute/metadata	v0.7.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.27.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20250501225837-2ac532fd4443
github.com/cpuguy83/go-md2man/v2	v2.0.6
github.com/dustinxie/ecc	v0.0.0-20210511000915-959544187564
github.com/envoyproxy/go-control-plane	v0.13.4
github.com/envoyproxy/go-control-plane/envoy	v1.32.4
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.2.1
github.com/go-jose/go-jose/v4	v4.0.5
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/golang/glog	v1.2.5
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/russross/blackfriday/v2	v2.1.0
github.com/spf13/cobra	v1.9.1
github.com/spf13/pflag	v1.0.7
github.com/spiffe/go-spiffe/v2	v2.5.0
github.com/zeebo/errs	v1.4.0
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/detectors/gcp	v1.36.0
go.opentelemetry.io/otel	v1.36.0
go.opentelemetry.io/otel/metric	v1.36.0
go.opentelemetry.io/otel/sdk	v1.36.0
go.opentelemetry.io/otel/sdk/metric	v1.36.0
go.opentelemetry.io/otel/trace	v1.36.0
golang.org/x/crypto	v0.41.0
golang.org/x/mod	v0.26.0
golang.org/x/net	v0.43.0
golang.org/x/oauth2	v0.30.0
golang.org/x/sync	v0.16.0
golang.org/x/sys	v0.35.0
golang.org/x/term	v0.34.0
golang.org/x/text	v0.28.0
golang.org/x/tools	v0.35.0
golang.org/x/xerrors	v0.0.0-20191204190536-9bdfabe68543
google.golang.org/genproto/googleapis/api	v0.0.0-20250528174236-200df99c418a
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250811230008-5f3141c8851a
google.golang.org/grpc	v1.74.2
google.golang.org/protobuf	v1.36.7
gopkg.in/check.v1	v0.0.0-20161208181325-20d25e280405
gopkg.in/yaml.v3	v3.0.1
