cel.dev/expr	v0.25.1
github.com/googleapis/gax-go/v2	v2.19.0
github.com/gopherjs/gopherjs	v1.17.2
github.com/gorilla/websocket	v1.5.4-0.20250319132907-e064f32e3674
github.com/grpc-ecosystem/go-grpc-middleware/providers/prometheus	v1.1.0
github.com/grpc-ecosystem/go-grpc-middleware/v2	v2.3.3
github.com/grpc-ecosystem/grpc-gateway/v2	v2.29.0
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-retryablehttp	v0.7.7
github.com/hashicorp/go-uuid	v1.0.3
github.com/hexops/gotextdiff	v1.0.3
github.com/hpcloud/tail	v1.0.0
github.com/ianlancetaylor/demangle	v0.0.0-20250417193237-f615e6bd150b
github.com/inconshreveable/mousetrap	v1.1.0
github.com/infobloxopen/infoblox-go-client	v1.1.1
github.com/infobloxopen/infoblox-go-client/v2	v2.12.0
github.com/jcmturner/aescts/v2	v2.0.0
github.com/jcmturner/dnsutils/v2	v2.0.0
github.com/jcmturner/gofork	v1.7.6
github.com/jcmturner/goidentity/v6	v6.0.1
github.com/jcmturner/gokrb5/v8	v8.4.3
github.com/jcmturner/rpc/v2	v2.0.3
github.com/jessevdk/go-flags	v1.6.1
github.com/jinzhu/copier	v0.4.0
github.com/jmespath/go-jmespath	v0.4.0
github.com/jonboulle/clockwork	v0.5.0
github.com/josharian/intern	v1.0.0
github.com/jpillora/backoff	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/julienschmidt/httprouter	v1.3.0
github.com/klauspost/compress	v1.18.0
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/leodido/go-urn	v1.4.0
github.com/linode/linodego	v1.67.0
github.com/mailru/easyjson	v0.7.7
github.com/mattn/go-colorable	v0.1.14
github.com/mattn/go-isatty	v0.0.20
github.com/mattn/go-runewidth	v0.0.16
github.com/maxatome/go-testdeep	v1.15.0
github.com/miekg/dns	v1.1.72
github.com/mitchellh/colorstring	v0.0.0-20190213212951-d06e56a500db
github.com/mitchellh/go-homedir	v1.1.0
github.com/moby/spdystream	v0.5.1
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.3-0.20250322232337-35a7c28c31ee
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/mwitkow/go-conntrack	v0.0.0-20190716064945-2f068394615f
github.com/mxk/go-flowrate	v0.0.0-20140419014527-cca7078d478f
github.com/nxadm/tail	v1.4.11
github.com/onsi/ginkgo	v1.16.5
github.com/onsi/ginkgo/v2	v2.27.4
github.com/onsi/gomega	v1.39.0
github.com/openshift/api	v0.0.0-20251015095338-264e80a2b6e7
github.com/openshift/client-go	v0.0.0-20251015124057-db0dee36e235
github.com/openshift/gssapi	v0.0.0-20161010215902-5fb4217df13b
github.com/opentracing/opentracing-go	v1.2.1-0.20220228012449-10b1cf09e00b
github.com/oracle/oci-go-sdk/v65	v65.110.0
github.com/ovh/go-ovh	v1.9.0
github.com/patrickmn/go-cache	v2.1.0+incompatible
github.com/peterbourgon/diskv	v2.0.1+incompatible
github.com/peterhellberg/link	v1.1.0
github.com/pkg/browser	v0.0.0-20240102092130-5ac0b6a4141c
github.com/pkg/errors	v0.9.1
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pluralsh/gqlclient	v1.12.2
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/projectcontour/contour	v1.33.3
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.67.5
github.com/prometheus/procfs	v0.19.2
github.com/rivo/uniseg	v0.4.7
github.com/rogpeppe/fastuuid	v1.2.0
github.com/rogpeppe/go-internal	v1.14.1
github.com/rs/xid	v1.6.0
github.com/rs/zerolog	v1.35.1
github.com/scaleway/scaleway-sdk-go	v1.0.0-beta.36
github.com/schollz/progressbar/v3	v3.8.6
github.com/shopspring/decimal	v1.3.1
github.com/sirupsen/logrus	v1.9.4
github.com/soheilhy/cmux	v0.1.5
github.com/sony/gobreaker	v0.5.0
github.com/sosodev/duration	v1.3.1
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/stoewer/go-strcase	v1.3.0
github.com/stretchr/objx	v0.5.3
github.com/stretchr/testify	v1.11.1
github.com/tidwall/gjson	v1.18.0
github.com/tidwall/match	v1.1.1
github.com/tidwall/pretty	v1.2.1
github.com/tidwall/sjson	v1.2.5
github.com/tmc/grpc-websocket-proxy	v0.0.0-20220101234140-673ab2c3ae75
github.com/transip/gotransip/v6	v6.26.2
github.com/vektah/gqlparser/v2	v2.5.26
github.com/x448/float16	v0.8.4
github.com/xhit/go-str2duration/v2	v2.1.0
github.com/xiang90/probing	v0.0.0-20221125231312-a49e3df8f510
github.com/youmark/pkcs8	v0.0.0-20240726163527-a2c0da244d78
github.com/yuin/goldmark	v1.4.13
go.etcd.io/bbolt	v1.4.3
go.etcd.io/etcd/api/v3	v3.6.10
go.etcd.io/etcd/client/pkg/v3	v3.6.10
go.etcd.io/etcd/client/v3	v3.6.10
go.etcd.io/etcd/pkg/v3	v3.6.8
go.etcd.io/etcd/server/v3	v3.6.8
go.etcd.io/raft/v3	v3.6.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.42.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.65.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.65.0
go.opentelemetry.io/otel	v1.44.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace	v1.44.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc	v1.40.0
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp	v1.44.0
go.opentelemetry.io/otel/metric	v1.44.0
go.opentelemetry.io/otel/sdk	v1.44.0
go.opentelemetry.io/otel/sdk/metric	v1.44.0
go.opentelemetry.io/otel/trace	v1.44.0
go.opentelemetry.io/proto/otlp	v1.10.0
go.uber.org/atomic	v1.10.0
go.uber.org/goleak	v1.3.0
go.uber.org/mock	v0.6.0
go.uber.org/multierr	v1.11.0
go.uber.org/ratelimit	v0.3.1
go.uber.org/zap	v1.27.1
go.yaml.in/yaml/v2	v2.4.4
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.52.0
golang.org/x/exp	v0.0.0-20251219203646-944ab1f22d93
golang.org/x/mod	v0.35.0
golang.org/x/net	v0.55.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.20.0
golang.org/x/sys	v0.45.0
golang.org/x/telemetry	v0.0.0-20260409153401-be6f6cb8b1fa
golang.org/x/term	v0.43.0
golang.org/x/text	v0.37.0
golang.org/x/time	v0.15.0
golang.org/x/tools	v0.44.0
golang.org/x/tools/go/expect	v0.1.0-deprecated
golang.org/x/tools/go/packages/packagestest	v0.1.1-deprecated
golang.org/x/xerrors	v0.0.0-20200804184101-5ec99f83aff1
gomodules.xyz/jsonpatch/v2	v2.4.0
gonum.org/v1/gonum	v0.17.0
google.golang.org/api	v0.274.0
google.golang.org/genproto/googleapis/api	v0.0.0-20260526163538-3dc84a4a5aaa
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260526163538-3dc84a4a5aaa
google.golang.org/grpc	v1.81.1
google.golang.org/protobuf	v1.36.12-0.20260120151049-f2248ac996af
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/evanphx/json-patch.v4	v4.13.0
gopkg.in/fsnotify.v1	v1.4.7
gopkg.in/inf.v0	v0.9.1
gopkg.in/ini.v1	v1.67.1
gopkg.in/natefinch/lumberjack.v2	v2.2.1
gopkg.in/ns1/ns1-go.v2	v2.17.2
gopkg.in/tomb.v1	v1.0.0-20141024135613-dd632973f1e7
gopkg.in/yaml.v2	v2.4.0
gopkg.in/yaml.v3	v3.0.1
istio.io/api	v1.30.3-0.20260710004328-2e43f07b30b6
istio.io/client-go	v1.30.3
k8s.io/api	v0.36.2
k8s.io/apiextensions-apiserver	v0.36.0
k8s.io/apimachinery	v0.36.2
k8s.io/apiserver	v0.36.0
k8s.io/client-go	v0.36.2
k8s.io/code-generator	v0.36.0
k8s.io/component-base	v0.36.0
k8s.io/gengo/v2	v2.0.0-20250922181213-ec3ebc5fd46b
k8s.io/klog/v2	v2.140.0
k8s.io/kms	v0.36.0
k8s.io/kube-openapi	v0.0.0-20260501160325-927ab1f70cd6
k8s.io/streaming	v0.36.2
k8s.io/utils	v0.0.0-20260319190234-28399d86e0b5
moul.io/http2curl	v1.0.0
sigs.k8s.io/apiserver-network-proxy/konnectivity-client	v0.34.0
sigs.k8s.io/controller-runtime	v0.24.1
sigs.k8s.io/external-dns	v0.21.0
sigs.k8s.io/gateway-api	v1.6.1
sigs.k8s.io/json	v0.0.0-20250730193827-2d320260d730
sigs.k8s.io/randfill	v1.0.0
sigs.k8s.io/structured-merge-diff/v4	v4.7.0
sigs.k8s.io/structured-merge-diff/v6	v6.4.0
sigs.k8s.io/yaml	v1.6.0
