cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
filippo.io/edwards25519	v1.2.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/cpuguy83/go-md2man/v2	v2.0.6
github.com/creack/pty	v1.1.9
github.com/cubicdaiya/gonp	v1.0.4
github.com/davecgh/go-spew	v1.1.1
github.com/dchest/siphash	v1.2.3
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/fatih/structtag	v1.2.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.10.0
github.com/golang/glog	v1.2.5
github.com/golang/protobuf	v1.5.4
github.com/google/cel-go	v0.28.1
github.com/google/go-cmp	v0.7.0
github.com/google/uuid	v1.6.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.10.0
github.com/jackc/puddle/v2	v2.2.2
github.com/jinzhu/inflection	v1.0.0
github.com/kr/pretty	v0.3.0
github.com/kr/text	v0.2.0
github.com/lib/pq	v1.12.3
github.com/ncruces/go-sqlite3	v0.34.4
github.com/ncruces/go-sqlite3-wasm/v2	v2.6.35302
github.com/ncruces/julianday	v1.0.0
github.com/ncruces/sort	v1.0.0
github.com/ncruces/wasm2go	v0.4.9
github.com/ncruces/wbt	v1.0.0
github.com/pganalyze/pg_query_go/v6	v6.2.2
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/psanford/httpreadat	v0.1.0
github.com/riza-io/grpc-go	v0.2.0
github.com/rogpeppe/go-internal	v1.10.0
github.com/russross/blackfriday/v2	v2.1.0
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/sqlc-dev/doubleclick	v1.0.0
github.com/sqlc-dev/marino	v0.1.0
github.com/sqlc-dev/zetajones	v0.1.0
github.com/stretchr/objx	v0.1.0
github.com/stretchr/testify	v1.11.1
github.com/tetratelabs/wazero	v1.12.0
github.com/wasilibs/go-pgquery	v0.0.0-20250409022910-10ac41983c07
github.com/wasilibs/wazero-helpers	v0.0.0-20240620070341-3dff1577cd52
github.com/xeipuuv/gojsonpointer	v0.0.0-20180127040702-4e3ac2762d5f
github.com/xeipuuv/gojsonreference	v0.0.0-20180127040603-bd5ef7bd5415
github.com/xeipuuv/gojsonschema	v1.2.0
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.42.0
go.opentelemetry.io/otel	v1.43.0
go.opentelemetry.io/otel/metric	v1.43.0
go.opentelemetry.io/otel/sdk	v1.43.0
go.opentelemetry.io/otel/sdk/metric	v1.43.0
go.opentelemetry.io/otel/trace	v1.43.0
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.52.0
golang.org/x/exp	v0.0.0-20250620022241-b7579e27df2b
golang.org/x/mod	v0.35.0
golang.org/x/net	v0.55.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.21.0
golang.org/x/sys	v0.45.0
golang.org/x/term	v0.43.0
golang.org/x/text	v0.37.0
golang.org/x/tools	v0.45.0
golang.org/x/xerrors	v0.0.0-20191204190536-9bdfabe68543
gonum.org/v1/gonum	v0.17.0
google.golang.org/genproto/googleapis/api	v0.0.0-20260226221140-a57be14db171
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260226221140-a57be14db171
google.golang.org/grpc	v1.81.1
google.golang.org/protobuf	v1.36.11
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3	v3.0.1
lukechampine.com/adiantum	v1.1.1
