cel.dev/expr	v0.24.0
cloud.google.com/go	v0.34.0
cloud.google.com/go/compute/metadata	v0.9.0
github.com/DataDog/datadog-go	v3.2.0+incompatible
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.1.1
github.com/Masterminds/sprig/v3	v3.2.1
github.com/NYTimes/gziphandler	v1.1.1
github.com/Workiva/go-datastructures	v1.1.7
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/antihax/optional	v1.0.0
github.com/armon/circbuf	v0.0.0-20150827004946-bbbad097214e
github.com/armon/go-metrics	v0.4.1
github.com/armon/go-radix	v1.0.0
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/asynkron/gofun	v0.0.0-20220329210725-34fed760f4c2
github.com/beorn7/perks	v1.0.1
github.com/bgentry/speakeasy	v0.1.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/circonus-labs/circonus-gometrics	v2.3.1+incompatible
github.com/circonus-labs/circonusllhist	v0.1.3
github.com/cncf/xds/go	v0.0.0-20251022180443-0feb69152e9f
github.com/coreos/go-semver	v0.3.1
github.com/coreos/go-systemd/v22	v22.6.0
github.com/couchbase/gocb	v1.6.7
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dustin/go-humanize	v1.0.1
github.com/emicklei/go-restful/v3	v3.12.2
github.com/emirpasic/gods	v1.18.1
github.com/envoyproxy/go-control-plane	v0.13.5-0.20251024222203-75eaa193e329
github.com/envoyproxy/go-control-plane/envoy	v1.35.0
github.com/envoyproxy/go-control-plane/ratelimit	v0.1.0
github.com/envoyproxy/protoc-gen-validate	v1.2.1
github.com/fatih/color	v1.18.0
github.com/fxamacker/cbor/v2	v2.9.0
github.com/go-jose/go-jose/v4	v4.1.3
github.com/go-kit/kit	v0.9.0
github.com/go-kit/log	v0.1.0
github.com/go-logfmt/logfmt	v0.5.0
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/jsonpointer	v0.21.1
github.com/go-openapi/jsonreference	v0.21.0
github.com/go-openapi/swag	v0.23.1
github.com/go-stack/stack	v1.8.0
github.com/go-task/slim-sprig/v3	v3.0.0
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/go-zookeeper/zk	v1.0.4
github.com/godbus/dbus/v5	v5.1.0
github.com/gogo/protobuf	v1.3.2
github.com/golang/glog	v1.2.5
github.com/golang/mock	v1.6.0
github.com/golang/protobuf	v1.5.4
github.com/golang/snappy	v1.0.0
github.com/google/btree	v1.1.3
github.com/google/gnostic-models	v0.7.0
github.com/google/go-cmp	v0.7.0
github.com/google/gofuzz	v1.0.0
github.com/google/pprof	v0.0.0-20241029153458-d1b30febd7db
github.com/google/uuid	v1.6.0
github.com/gorilla/websocket	v1.5.4-0.20250319132907-e064f32e3674
github.com/grafana/regexp	v0.0.0-20250905093917-f7b3be9d1853
github.com/gregjones/httpcache	v0.0.0-20190611155906-901d90724c79
github.com/grpc-ecosystem/go-grpc-middleware/providers/prometheus	v1.0.1
github.com/grpc-ecosystem/go-grpc-middleware/v2	v2.1.0
github.com/grpc-ecosystem/grpc-gateway/v2	v2.27.3
github.com/hashicorp/consul/api	v1.33.0
github.com/hashicorp/consul/sdk	v0.17.0
github.com/hashicorp/errwrap	v1.1.0
github.com/hashicorp/go-cleanhttp	v0.5.2
github.com/hashicorp/go-hclog	v1.6.3
github.com/hashicorp/go-immutable-radix	v1.3.1
github.com/hashicorp/go-metrics	v0.5.4
github.com/hashicorp/go-msgpack	v0.5.5
github.com/hashicorp/go-msgpack/v2	v2.1.2
github.com/hashicorp/go-multierror	v1.1.1
github.com/hashicorp/go-retryablehttp	v0.5.3
github.com/hashicorp/go-rootcerts	v1.0.2
github.com/hashicorp/go-sockaddr	v1.0.5
github.com/hashicorp/go-syslog	v1.0.0
github.com/hashicorp/go-uuid	v1.0.3
github.com/hashicorp/go-version	v1.2.1
github.com/hashicorp/golang-lru	v1.0.2
github.com/hashicorp/logutils	v1.0.0
github.com/hashicorp/mdns	v1.0.5
github.com/hashicorp/memberlist	v0.5.2
github.com/hashicorp/serf	v0.10.2
github.com/huandu/xstrings	v1.3.2
github.com/imdario/mergo	v0.3.11
github.com/josharian/intern	v1.0.0
github.com/jpillora/backoff	v1.0.0
github.com/json-iterator/go	v1.1.12
github.com/julienschmidt/httprouter	v1.3.0
github.com/kisielk/errcheck	v1.5.0
github.com/kisielk/gotool	v1.0.0
github.com/klauspost/compress	v1.18.0
github.com/konsorten/go-windows-terminal-sequences	v1.0.3
github.com/kr/logfmt	v0.0.0-20140226030751-b84e30acd515
github.com/kr/pretty	v0.3.1
github.com/kr/pty	v1.1.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/labstack/echo/v4	v4.13.4
github.com/labstack/gommon	v0.4.2
github.com/lithammer/shortuuid/v4	v4.2.0
github.com/lmittmann/tint	v1.1.2
github.com/mailru/easyjson	v0.9.0
github.com/mattn/go-colorable	v0.1.14
github.com/mattn/go-isatty	v0.0.20
github.com/matttproud/golang_protobuf_extensions	v1.0.1
github.com/miekg/dns	v1.1.56
github.com/mitchellh/cli	v1.1.5
github.com/mitchellh/copystructure	v1.0.0
github.com/mitchellh/go-homedir	v1.1.0
github.com/mitchellh/mapstructure	v1.5.0
github.com/mitchellh/reflectwalk	v1.0.0
github.com/moby/spdystream	v0.5.0
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.3-0.20250322232337-35a7c28c31ee
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/mwitkow/go-conntrack	v0.0.0-20190716064945-2f068394615f
github.com/mxk/go-flowrate	v0.0.0-20140419014527-cca7078d478f
github.com/onsi/ginkgo/v2	v2.21.0
github.com/onsi/gomega	v1.35.1
github.com/opentracing/opentracing-go	v1.2.0
github.com/orcaman/concurrent-map	v1.0.0
github.com/pascaldekloe/goe	v0.1.0
github.com/peterbourgon/diskv	v2.0.1+incompatible
github.com/philhofer/fwd	v1.1.1
github.com/pkg/errors	v0.9.1
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/posener/complete	v1.2.3
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.66.1
github.com/prometheus/otlptranslator	v0.0.2
github.com/prometheus/procfs	v0.17.0
github.com/rogpeppe/fastuuid	v1.2.0
github.com/rogpeppe/go-internal	v1.14.1
github.com/ryanuber/columnize	v2.1.2+incompatible
github.com/sean-/seed	v0.0.0-20170313163322-e2103e2c3529
github.com/serialx/hashring	v0.0.0-20200727003509-22c0c7ab6b1b
github.com/shopspring/decimal	v1.2.0
github.com/sirupsen/logrus	v1.6.0
github.com/spf13/cast	v1.3.1
github.com/spf13/pflag	v1.0.6
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/tinylib/msgp	v1.1.5
github.com/ttacon/chalk	v0.0.0-20160626202418-22c06c80ed31
github.com/tv42/httpunix	v0.0.0-20150427012821-b75d8614f926
github.com/twmb/murmur3	v1.1.8
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fasttemplate	v1.2.2
github.com/x448/float16	v0.8.4
github.com/xhit/go-str2duration/v2	v2.1.0
github.com/yuin/goldmark	v1.3.5
go.etcd.io/etcd/api/v3	v3.6.6
